0.0445593107,0.0593295683,0.0591062510,0.1370347516,0.0014346474
0.0445593107,0.0593295683,0.0486077026,0.0603505310,0.0002821226
0.0445593107,0.0593295683,0.0523075435,0.0356412432,0.0000978410
0.0445593107,0.0593295683,0.0471102879,0.0487294621,0.0001842136
0.0445593107,0.0593295683,0.0466542964,0.0069165738,0.0000036776
0.0445593107,0.0593295683,0.0592105444,0.0464729437,0.0001647949
0.0445593107,0.0593295683,0.0588038265,0.0152873297,0.0000177833
0.0445593107,0.0593295683,0.0470957080,0.1279046666,0.0012704153
0.0445593107,0.0593295683,0.0464165394,0.0226642169,0.0000398092
0.0445593107,0.0593295683,0.0563604800,0.1199282323,0.0011032217
0.0445593107,0.0593295683,0.0586348886,0.0320319898,0.0000783010
0.0445593107,0.0593295683,0.0559472448,0.2918489293,0.0065397213
0.0445593107,0.0593295683,0.0475228852,0.0163400141,0.0000206374
0.0445593107,0.0593295683,0.0536395752,0.0239309310,0.0000439835
0.0445593107,0.0593295683,0.0561632047,0.0407589279,0.0001273064
0.0445593107,0.0593295683,0.0516637194,0.2829701515,0.0061842912
0.0445593107,0.0593295683,0.0564564321,0.0768401094,0.0004526684
0.0445593107,0.0593295683,0.0582629654,0.0274852777,0.0000576594
0.0445593107,0.0593295683,0.0585938238,0.1618549417,0.0020031330
0.0445593107,0.0593295683,0.0578651028,0.0520971531,0.0002075525
0.0445593107,0.0593295683,0.0498533783,0.0143237621,0.0000158022
0.0445593107,0.0593295683,0.0449497615,0.1364762637,0.0014501069
0.0445593107,0.0593295683,0.0542632561,0.2811283498,0.0060825124
0.0445593107,0.0593295683,0.0463144611,0.1174648841,0.0010724348
0.0445593107,0.0593295683,0.0514372240,0.0240259095,0.0000444654
0.0445593107,0.0593295683,0.0484996430,0.0181963882,0.0000255748
0.0445593107,0.0593295683,0.0575018884,0.0147552458,0.0000165961
0.0445593107,0.0593295683,0.0588780792,0.0135070615,0.0000138719
0.0445593107,0.0593295683,0.0485142135,0.1128736910,0.0009875751
0.0445593107,0.0593295683,0.0480475473,0.0700813807,0.0003807667
0.0445593107,0.0593295683,0.0459211091,0.0189750545,0.0000279017
0.0445593107,0.0593295683,0.0491644471,0.0418193972,0.0001352951
0.0445593107,0.0593295683,0.0580971504,0.3311568182,0.0083937435
0.0445593107,0.0593295683,0.0556974546,0.0386343364,0.0001144450
0.0445593107,0.0593295683,0.0517376388,0.0354513073,0.0000968734
0.0445593107,0.0593295683,0.0586189805,0.1045009532,0.0008347755
0.0445593107,0.0593295683,0.0474395752,0.0340354250,0.0000897697
0.0445593107,0.0593295683,0.0587580182,0.2889048159,0.0063819103
0.0445593107,0.0593295683,0.0568743043,0.1216736698,0.0011347297
0.0445593107,0.0593295683,0.0563099380,0.1044997190,0.0008376086
0.0445593107,0.0593295683,0.0475570837,0.0461113643,0.0001648468
0.0445593107,0.0593295683,0.0536273259,0.3089113240,0.0073508072
0.0445593107,0.0593295683,0.0477255511,0.3520924721,0.0096233032
0.0445593107,0.0593295683,0.0562771431,0.1144964091,0.0010056409
0.0445593107,0.0593295683,0.0563812888,0.0949173597,0.0006909160
0.0445593107,0.0593295683,0.0473918844,0.0168414750,0.0000219301
0.0445593107,0.0593295683,0.0566451731,0.0257351722,0.0000506615
0.0445593107,0.0593295683,0.0463637323,0.3327591590,0.0086094698
0.0445593107,0.0593295683,0.0478084726,0.0092569422,0.0000065971
0.0445593107,0.0593295683,0.0583989869,0.0211251133,0.0000340263
0.0445593107,0.0593295683,0.0495975637,0.0633086903,0.0003100904
0.0445593107,0.0593295683,0.0591193621,0.0717077059,0.0003926328
0.0445593107,0.0593295683,0.0576643104,0.0466970079,0.0001667761
0.0445593107,0.0593295683,0.0468917716,0.1694192398,0.0022298163
0.0445593107,0.0593295683,0.0586757538,0.1158935442,0.0010266953
0.0445593107,0.0593295683,0.0562881665,0.1187825343,0.0010823505
0.0445593107,0.0593295683,0.0486826268,0.3458555458,0.0092743912
0.0445593107,0.0593295683,0.0571632934,0.1966673814,0.0029640384
0.0445593107,0.0593295683,0.0555845372,0.0433841195,0.0001443698
0.0445593107,0.0593295683,0.0467075960,0.0520440499,0.0002102491
0.0445593107,0.0593295683,0.0461608185,0.1149289057,0.0010268001
0.0445593107,0.0593295683,0.0588116063,0.2181486625,0.0036380864
0.0445593107,0.0593295683,0.0462413060,0.0621553234,0.0003001196
0.0445593107,0.0593295683,0.0491282247,0.1589950445,0.0019584146
0.0445593107,0.0593295683,0.0575584837,0.0739017716,0.0004180185
0.0445593107,0.0593295683,0.0564026640,0.3512417273,0.0094665204
0.0445593107,0.0593295683,0.0554897383,0.0921035744,0.0006513772
0.0445593107,0.0593295683,0.0589348515,0.0835427100,0.0005331621
0.0445593107,0.0593295683,0.0446943949,0.2838312591,0.0062756989
0.0445593107,0.0593295683,0.0495971943,0.0472090489,0.0001723580
0.0445593107,0.0593295683,0.0573910145,0.3293953354,0.0083133903
0.0445593107,0.0593295683,0.0460189434,0.0314621659,0.0000768244
0.0445593107,0.0593295683,0.0536846676,0.0165332886,0.0000209621
0.0445593107,0.0593295683,0.0509613316,0.1469237075,0.0016683359
0.0445593107,0.0593295683,0.0542145220,0.0231014135,0.0000409499
0.0445593107,0.0593295683,0.0557255052,0.0118419489,0.0000107034
0.0445593107,0.0593295683,0.0463451789,0.0206126465,0.0000329198
0.0445593107,0.0593295683,0.0556134741,0.0076706745,0.0000044758
0.0445593107,0.0593295683,0.0490327311,0.0233765783,0.0000422207
0.0445593107,0.0593295683,0.0533177142,0.0762851916,0.0004481280
0.0445593107,0.0593295683,0.0513347416,0.0212388444,0.0000347375
0.0445593107,0.0593295683,0.0458641215,0.0659657961,0.0003382200
0.0445593107,0.0593295683,0.0497764199,0.3395593603,0.0089274304
0.0445593107,0.0593295683,0.0589632587,0.0161035498,0.0000197333
0.0445593107,0.0593295683,0.0531933056,0.1224554170,0.0011553569
0.0445593107,0.0593295683,0.0531748786,0.1594323962,0.0019587873
0.0445593107,0.0593295683,0.0533538435,0.0249853039,0.0000479699
0.0445593107,0.0593295683,0.0494151573,0.0075334645,0.0000043522
0.0445593107,0.0593295683,0.0514053864,0.1377880025,0.0014664070
0.0445593107,0.0593295683,0.0585805737,0.0352132494,0.0000946545
0.0445593107,0.0593295683,0.0568879145,0.3836531936,0.0112864668
0.0445593107,0.0593295683,0.0543201283,0.0214544150,0.0000353048
0.0445593107,0.0593295683,0.0507600658,0.0294355968,0.0000668419
0.0445593107,0.0593295683,0.0490362216,0.0239412857,0.0000442885
0.0445593107,0.0593295683,0.0563897053,0.0862336098,0.0005702254
0.0445593107,0.0593295683,0.0465633687,0.1881580912,0.0027515639
0.0445593107,0.0593295683,0.0542928215,0.3375353928,0.0087683021
0.0445593107,0.0593295683,0.0517064830,0.0100508839,0.0000077441
0.0445593107,0.0593295683,0.0583646102,0.0721991811,0.0003984905
0.0445593107,0.0593295683,0.0533305538,0.0154690066,0.0000183533
0.0445593107,0.0593295683,0.0457703036,0.0071979069,0.0000039887
0.0445593107,0.0593295683,0.0543687673,0.0102283643,0.0000079923
0.0445593107,0.0593295683,0.0565582454,0.0208291354,0.0000331677
0.0445593107,0.0593295683,0.0487682455,0.0123292168,0.0000117135
0.0445593107,0.0593295683,0.0475876857,0.0097908742,0.0000073854
0.0445593107,0.0593295683,0.0533100751,0.3064246695,0.0072360734
0.0445593107,0.0593295683,0.0571966384,0.3830914370,0.0112483399
0.0445593107,0.0593295683,0.0526141261,0.0394541503,0.0001198706
0.0445593107,0.0593295683,0.0479759241,0.0608964596,0.0002874773
0.0445593107,0.0593295683,0.0463974983,0.1936687344,0.0029157048
0.0445593107,0.0593295683,0.0459230037,0.0996947830,0.0007727680
0.0445593107,0.0593295683,0.0502606176,0.2524826759,0.0049323408
0.0445593107,0.0593295683,0.0461966103,0.1701577819,0.0022511655
0.0445593107,0.0593295683,0.0591009230,0.1342354842,0.0013766290
0.0445593107,0.0593295683,0.0483417119,0.2194619970,0.0037354286
0.0445593107,0.0593295683,0.0580840790,0.2177944484,0.0036302498
0.0445593107,0.0593295683,0.0540875666,0.1124676830,0.0009733230
0.0445593107,0.0593295683,0.0568388286,0.2207839438,0.0037374829
0.0445593107,0.0593295683,0.0561747811,0.0172505815,0.0000227451
0.0445593107,0.0593295683,0.0562326288,0.3162956419,0.0076782118
0.0445593107,0.0593295683,0.0452996390,0.0584363410,0.0002655506
0.0445593107,0.0593295683,0.0562650265,0.0469755484,0.0001691192
0.0445593107,0.0593295683,0.0481504549,0.1397339206,0.0015144006
0.0445593107,0.0593295683,0.0579284608,0.0125930631,0.0000120702
0.0445593107,0.0593295683,0.0542290911,0.0301664677,0.0000698803
0.0445593107,0.0593295683,0.0475899319,0.1194356342,0.0011070375
0.0445593107,0.0593295683,0.0472927935,0.1144337486,0.0010165928
0.0445593107,0.0593295683,0.0466980572,0.0084749586,0.0000055327
0.0445593107,0.0593295683,0.0487376040,0.0070079534,0.0000037665
0.0445593107,0.0593295683,0.0560603746,0.0792646015,0.0004819752
0.0445593107,0.0593295683,0.0548905953,0.0933752317,0.0006700645
0.0445593107,0.0593295683,0.0534328170,0.2710395446,0.0056602157
0.0445593107,0.0593295683,0.0481764550,0.0570739077,0.0002524356
0.0445593107,0.0593295683,0.0551240927,0.0397061747,0.0001209883
0.0445593107,0.0593295683,0.0466338861,0.0500347871,0.0001943338
0.0445593107,0.0593295683,0.0486498457,0.0635362695,0.0003126974
0.0445593107,0.0593295683,0.0458065670,0.0253674213,0.0000499258
0.0445593107,0.0593295683,0.0507986577,0.0980023095,0.0007422514
0.0445593107,0.0593295683,0.0450744570,0.1389111131,0.0015021102
0.0445593107,0.0593295683,0.0585697286,0.1204172865,0.0011086155
0.0445593107,0.0593295683,0.0580090001,0.0857688621,0.0005627514
0.0445593107,0.0593295683,0.0450097274,0.2518574292,0.0049394513
0.0445593107,0.0593295683,0.0535251211,0.0230073041,0.0000406550
0.0445593107,0.0593295683,0.0574021203,0.1465035769,0.0016440123
0.0445593107,0.0593295683,0.0478659258,0.1956071460,0.0029691138
0.0445593107,0.0593295683,0.0551398795,0.0153388191,0.0000179996
0.0445593107,0.0593295683,0.0510555919,0.2267183062,0.0039728266
0.0445593107,0.0593295683,0.0468464408,0.0129330940,0.0000129230
0.0445593107,0.0593295683,0.0446521414,0.2035203820,0.0032264934
0.0445593107,0.0593295683,0.0471903255,0.0113000573,0.0000098529
0.0445593107,0.0593295683,0.0567149783,0.0425925399,0.0001389184
0.0445593107,0.0593295683,0.0497594718,0.0767661297,0.0004559365
0.0445593107,0.0593295683,0.0451745960,0.0321368124,0.0000802374
0.0445593107,0.0593295683,0.0460421762,0.0302217612,0.0000708771
0.0445593107,0.0593295683,0.0555350303,0.1454342160,0.0016244897
0.0445593107,0.0593295683,0.0529605112,0.0138858368,0.0000147878
0.0445593107,0.0593295683,0.0526658544,0.1600209519,0.0019746435
0.0445593107,0.0593295683,0.0578317871,0.2029019021,0.0031518625
0.0445593107,0.0593295683,0.0470623474,0.0082230284,0.0000052049
0.0445593107,0.0593295683,0.0522639088,0.3049119485,0.0071749542
0.0445593107,0.0593295683,0.0542393157,0.0245763234,0.0000463534
0.0445593107,0.0593295683,0.0490291652,0.1827823566,0.0025887343
0.0445593107,0.0593295683,0.0456915666,0.0162281811,0.0000203995
0.0445593107,0.0593295683,0.0559704612,0.0137361587,0.0000144093
0.0445593107,0.0593295683,0.0576822548,0.0462162658,0.0001633527
0.0445593107,0.0593295683,0.0504522377,0.0837966645,0.0005428366
0.0445593107,0.0593295683,0.0571673186,0.3267270511,0.0081819288
0.0445593107,0.0593295683,0.0515578388,0.0086753530,0.0000057636
0.0445593107,0.0593295683,0.0480351568,0.0190693507,0.0000281091
0.0445593107,0.0593295683,0.0454178818,0.0539232039,0.0002260606
0.0445593107,0.0593295683,0.0491055812,0.0093740329,0.0000067550
0.0445593107,0.0593295683,0.0455457759,0.3072035451,0.0073447528
0.0445593107,0.0593295683,0.0556022552,0.1836879023,0.0025914975
0.0445593107,0.0593295683,0.0494512439,0.1854859463,0.0026644803
0.0445593107,0.0593295683,0.0494476589,0.0243211148,0.0000456836
0.0445593107,0.0593295683,0.0525016188,0.2531369725,0.0049433286
0.0445593107,0.0593295683,0.0465873510,0.1490011802,0.0017252575
0.0445593107,0.0593295683,0.0494950370,0.2560846709,0.0050790651
0.0445593107,0.0593295683,0.0469622218,0.0218329646,0.0000369138
0.0445593107,0.0593295683,0.0587210253,0.0353688803,0.0000954737
0.0445593107,0.0593295683,0.0564257382,0.0283201473,0.0000613863
0.0445593107,0.0593295683,0.0480644869,0.3088828411,0.0074029249
0.0445593107,0.0593295683,0.0544322823,0.0387830226,0.0001155348
0.0445593107,0.0593295683,0.0517629908,0.0729623548,0.0004107795
0.0445593107,0.0593295683,0.0528557172,0.0172605777,0.0000228773
0.0445593107,0.0593295683,0.0529295905,0.0247491822,0.0000470933
0.0445593107,0.0593295683,0.0462944872,0.1101577835,0.0009431407
0.0445593107,0.0593295683,0.0497071014,0.0401648266,0.0001247060
0.0445593107,0.0593295683,0.0514433063,0.3209127131,0.0079565315
0.0445593107,0.0593295683,0.0493039052,0.0256638500,0.0000508848
0.0445593107,0.0593295683,0.0452538099,0.0476540520,0.0001765523
0.0445593107,0.0593295683,0.0549755496,0.0949277318,0.0006924577
0.0445593107,0.0593295683,0.0516808778,0.1327248296,0.0013600935
0.0445593107,0.0593295683,0.0555656099,0.1085583443,0.0009049273
0.0445593107,0.0593295683,0.0487961135,0.0181243222,0.0000253628
0.0445593107,0.0593295683,0.0491863934,0.0277422721,0.0000594827
0.0445593107,0.0593295683,0.0503289778,0.2216171483,0.0037996155
0.0445593107,0.0593295683,0.0559464821,0.0273408600,0.0000572483
0.0445593107,0.0593295683,0.0523228066,0.0097442610,0.0000072711
0.0445593107,0.0593295683,0.0585554424,0.0426908874,0.0001391814
0.0445593107,0.0593295683,0.0549527243,0.2067836841,0.0032873281
0.0445593107,0.0593295683,0.0478985599,0.0170661437,0.0000225066
0.0445593107,0.0593295683,0.0494193355,0.0146708395,0.0000165885
0.0445593107,0.0593295683,0.0593127739,0.0501193822,0.0001916633
0.0445593107,0.0593295683,0.0512138541,0.0108690471,0.0000090673
0.0445593107,0.0593295683,0.0517634719,0.1107692972,0.0009471219
0.0445593107,0.0593295683,0.0491723191,0.1555247361,0.0018737326
0.0445593107,0.0593295683,0.0505638693,0.1873487304,0.0027144062
0.0445593107,0.0593295683,0.0559313406,0.1155714174,0.0010251308
0.0445593107,0.0593295683,0.0459991042,0.0744110875,0.0004303543
0.0445593107,0.0593295683,0.0526416823,0.1418197294,0.0015509427
0.0445593107,0.0593295683,0.0589912697,0.0568740546,0.0002469717
0.0445593107,0.0593295683,0.0544534735,0.2025579610,0.0031565331
0.0445593107,0.0593295683,0.0584628688,0.0077648019,0.0000045679
0.0445593107,0.0593295683,0.0503368782,0.1096063589,0.0009290643
0.0445593107,0.0593295683,0.0478337156,0.0643059335,0.0003206465
0.0445593107,0.0593295683,0.0494528270,0.0480528504,0.0001786123
0.0445593107,0.0593295683,0.0515462680,0.0078795484,0.0000047504
0.0445593107,0.0593295683,0.0550841740,0.0637192418,0.0003118242
0.0445593107,0.0593295683,0.0494533125,0.0131469078,0.0000133125
0.0445593107,0.0593295683,0.0504226571,0.0905800686,0.0006343478
0.0445593107,0.0593295683,0.0538812987,0.0222129870,0.0000378732
0.0445593107,0.0593295683,0.0549239295,0.0199605634,0.0000305255
0.0445593107,0.0593295683,0.0506940885,0.0128145238,0.0000126259
0.0445593107,0.0593295683,0.0522025315,0.0259929845,0.0000520043
0.0445593107,0.0593295683,0.0543131164,0.0160938112,0.0000198428
0.0445593107,0.0593295683,0.0500571759,0.0139456615,0.0000149729
0.0445593107,0.0593295683,0.0451578906,0.0484459367,0.0001824937
0.0445593107,0.0593295683,0.0462957436,0.1159970915,0.0010458153
0.0445593107,0.0593295683,0.0574895148,0.0807981639,0.0004997715
0.0445593107,0.0593295683,0.0513390246,0.0234398877,0.0000423247
0.0445593107,0.0593295683,0.0492759517,0.0656658077,0.0003337612
0.0445593107,0.0593295683,0.0502310338,0.0141846632,0.0000154885
0.0445593107,0.0593295683,0.0479994403,0.0407563447,0.0001286840
0.0445593107,0.0593295683,0.0483663781,0.1840723221,0.0026275804
0.0445593107,0.0593295683,0.0505887901,0.1858518354,0.0026711088
0.0445593107,0.0593295683,0.0588709490,0.0113047093,0.0000097064
0.0445593107,0.0593295683,0.0511496258,0.3574802594,0.0098771919
0.0445593107,0.0593295683,0.0578215479,0.0288845559,0.0000637303
0.0445593107,0.0593295683,0.0475327321,0.0879669148,0.0006004308
0.0445593107,0.0593295683,0.0529248419,0.0135522894,0.0000140846
0.0445593107,0.0593295683,0.0502381969,0.0171135967,0.0000225661
0.0445593107,0.0593295683,0.0569301331,0.0216753075,0.0000359030
0.0445593107,0.0593295683,0.0564316450,0.0076012690,0.0000043896
0.0445593107,0.0593295683,0.0448816766,0.0884072007,0.0006083605
0.0445593107,0.0593295683,0.0450880453,0.0175348680,0.0000238420
0.0445593107,0.0593295683,0.0564915272,0.0128544478,0.0000126045
0.0445593107,0.0593295683,0.0549167962,0.0305340125,0.0000715269
0.0445593107,0.0593295683,0.0526576051,0.0126163419,0.0000122056
0.0445593107,0.0593295683,0.0482900491,0.0145894325,0.0000164275
0.0445593107,0.0593295683,0.0528572721,0.0617812926,0.0002940391
0.0445593107,0.0593295683,0.0474760643,0.3482175234,0.0094154858
0.0445593107,0.0593295683,0.0498174429,0.1160157210,0.0010416315
0.0445593107,0.0593295683,0.0588588627,0.0192177740,0.0000281297
0.0445593107,0.0593295683,0.0548450905,0.0532142381,0.0002175041
0.0445593107,0.0593295683,0.0512925073,0.1342824719,0.0013929277
0.0445593107,0.0593295683,0.0561873768,0.0217645901,0.0000362390
0.0445593107,0.0593295683,0.0445852530,0.0082444435,0.0000052472
0.0445593107,0.0593295683,0.0554297939,0.3279555242,0.0082643338
0.0445593107,0.0593295683,0.0529106882,0.0511758180,0.0002016866
0.0445593107,0.0593295683,0.0470154607,0.0454550538,0.0001602885
0.0445593107,0.0593295683,0.0558060693,0.0167191913,0.0000213737
0.0445593107,0.0593295683,0.0576884233,0.1032748755,0.0008164307
0.0445593107,0.0593295683,0.0516457072,0.0539638428,0.0002246585
0.0445593107,0.0593295683,0.0458727306,0.2137334159,0.0035534857
0.0445593107,0.0593295683,0.0493981630,0.0804501755,0.0005010005
0.0445593107,0.0593295683,0.0494062241,0.2248593999,0.0039162383
0.0445593107,0.0593295683,0.0541335253,0.0814019011,0.0005097179
0.0445593107,0.0593295683,0.0447140869,0.0073105696,0.0000041202
0.0445593107,0.0593295683,0.0584098695,0.0304103901,0.0000705887
0.0445593107,0.0593295683,0.0507491988,0.0087203382,0.0000058299
0.0445593107,0.0593295683,0.0560422392,0.1655839406,0.0021044192
0.0445593107,0.0593295683,0.0520239658,0.0480072989,0.0001776792
0.0445593107,0.0593295683,0.0559452331,0.3753803766,0.0108196957
0.0445593107,0.0593295683,0.0472100252,0.0970594093,0.0007313160
0.0445593107,0.0593295683,0.0525329010,0.0489723059,0.0001847740
0.0445593107,0.0593295683,0.0583694033,0.0362915139,0.0001005785
0.0445593107,0.0593295683,0.0498363957,0.0215411633,0.0000358046
0.0445593107,0.0593295683,0.0483291529,0.0449648523,0.0001565962
0.0445593107,0.0593295683,0.0569694252,0.0230343893,0.0000405527
0.0445593107,0.0593295683,0.0521278655,0.0219399574,0.0000370343
0.0445593107,0.0593295683,0.0537118964,0.0232054676,0.0000413489
0.0445593107,0.0593295683,0.0567094614,0.0107023048,0.0000087240
0.0445593107,0.0593295683,0.0578974731,0.1568261854,0.0018825289
0.0445593107,0.0593295683,0.0450908903,0.0815541793,0.0005175374
0.0445593107,0.0593295683,0.0449229846,0.0149815675,0.0000173942
0.0445593107,0.0593295683,0.0578469420,0.0198291400,0.0000299971
0.0445593107,0.0593295683,0.0483658934,0.0588097944,0.0002679727
0.0445593107,0.0593295683,0.0509890184,0.0184978880,0.0000263477
0.0445593107,0.0593295683,0.0581575467,0.0089003844,0.0000060120
0.0445593107,0.0593295683,0.0511955104,0.3740844101,0.0108155142
0.0445593107,0.0593295683,0.0564749750,0.0725550820,0.0004035550
0.0445593107,0.0593295683,0.0564884839,0.0720264093,0.0003976845
0.0445593107,0.0593295683,0.0511938288,0.2248153446,0.0039056957
0.0445593107,0.0593295683,0.0463810517,0.1966746138,0.0030069920
0.0445593107,0.0593295683,0.0498330787,0.0285412407,0.0000629116
0.0445593107,0.0593295683,0.0537497117,0.1515788853,0.0017691240
0.0445593107,0.0593295683,0.0564714756,0.0463204696,0.0001643824
0.0445593107,0.0593295683,0.0534766222,0.2648331991,0.0054036032
0.0445593107,0.0593295683,0.0489432988,0.2275693492,0.0040135575
0.0445593107,0.0593295683,0.0460131412,0.0098484703,0.0000074869
0.0445593107,0.0593295683,0.0528394212,0.0186344748,0.0000266735
0.0445593107,0.0593295683,0.0539831435,0.0105408116,0.0000084944
0.0445593107,0.0593295683,0.0479755898,0.2743628749,0.0058411668
0.0445593107,0.0593295683,0.0553605175,0.1842719036,0.0026089042
0.0445593107,0.0593295683,0.0570753739,0.0087261955,0.0000057872
0.0445593107,0.0593295683,0.0523829481,0.0267692957,0.0000551485
0.0445593107,0.0593295683,0.0489480403,0.1224524401,0.0011617370
0.0445593107,0.0593295683,0.0450818870,0.1711151231,0.0022795358
0.0445593107,0.0593295683,0.0485170046,0.0085956695,0.0000056796
0.0445593107,0.0593295683,0.0463487687,0.0110371544,0.0000094076
0.0445593107,0.0593295683,0.0560542028,0.0173972182,0.0000231383
0.0445593107,0.0593295683,0.0510115732,0.0116062483,0.0000103464
0.0445593107,0.0593295683,0.0521051527,0.0505461121,0.0001969634
0.0445593107,0.0593295683,0.0558690198,0.0150829418,0.0000173846
