mphi,theta^2
0.030248996413979396, 1.7298154594978445e-7
0.03102435460590444, 1.7298154594978445e-7
0.032224815064354824, 1.7298154594978445e-7
0.032429360157269584, 1.7298154594978445e-7
0.03263520358797005, 1.7298154594978445e-7
0.03284235359757795, 1.7298154594978445e-7
0.0336841860853564, 1.6673174551115425e-7
0.033897994448843595, 1.6673174551115425e-7
0.034113159948174335, 1.6673174551115425e-7
0.03543313904687839, 1.6673174551115425e-7
0.03543313904687839, 1.607077495380133e-7
0.03565804878504543, 1.6673174551115425e-7
0.035884386124370136, 1.6673174551115425e-7
0.035884386124370136, 1.607077495380133e-7
0.036112160126465724, 1.6673174551115425e-7
0.036112160126465724, 1.607077495380133e-7
0.03634137991046353, 1.6673174551115425e-7
0.03634137991046353, 1.607077495380133e-7
0.03657205465337801, 1.607077495380133e-7
0.03680419359047417, 1.607077495380133e-7
0.03703780601563725, 1.607077495380133e-7
0.03727290128174501, 1.607077495380133e-7
0.037509488801041935, 1.607077495380133e-7
0.03896088589517417, 1.607077495380133e-7
0.03896088589517417, 1.549013997448075e-7
0.03945705943129319, 1.549013997448075e-7
0.03970751076426125, 1.549013997448075e-7
0.04021319269560635, 1.549013997448075e-7
0.040468443539401586, 1.549013997448075e-7
0.04072531457271403, 1.549013997448075e-7
0.040983816079600055, 1.549013997448075e-7
0.04124395840939345, 1.549013997448075e-7
0.04311178100430546, 1.4930483260376363e-7
0.04449750864601504, 1.4930483260376363e-7
0.044779953929946, 1.4930483260376363e-7
0.04506419201848204, 1.4930483260376363e-7
0.045350234291343536, 1.4930483260376363e-7
0.04621930109931971, 1.4930483260376363e-7
0.04651267535822349, 1.4391046869533006e-7
0.047404018543890765, 1.4391046869533006e-7
0.04892771014962195, 1.4391046869533006e-7
0.049238275873542306, 1.4391046869533006e-7
0.04955081289488452, 1.4391046869533006e-7
0.04986533372634143, 1.4391046869533006e-7
0.05018185096002952, 1.4391046869533006e-7
0.050820925402711034, 1.3871100244338287e-7
0.05114350819760844, 1.3871100244338287e-7
0.052123594102621795, 1.3871100244338287e-7
0.052454445509448486, 1.3871100244338287e-7
0.05414047130981457, 1.3871100244338287e-7
0.054484124724501336, 1.3871100244338287e-7
0.054829959458754934, 1.3871100244338287e-7
0.054829959458754934, 1.3369939222130083e-7
0.05517798935837133, 1.3871100244338287e-7
0.05552822835703177, 1.3871100244338287e-7
0.055880690476860805, 1.3871100244338287e-7
0.05623538982898756, 1.3871100244338287e-7
0.05623538982898756, 1.3369939222130083e-7
0.0569515571230669, 1.3369939222130083e-7
0.057313053737403204, 1.3369939222130083e-7
0.057676844929952634, 1.3369939222130083e-7
0.058042945265413586, 1.3369939222130083e-7
0.05990860035520182, 1.3369939222130083e-7
0.06028886662520452, 1.3369939222130083e-7
0.06028886662520452, 1.2886885081550342e-7
0.06067154661269089, 1.3369939222130083e-7
0.06067154661269089, 1.2886885081550342e-7
0.06105665563858883, 1.3369939222130083e-7
0.06144420912107491, 1.3369939222130083e-7
0.06183422257619156, 1.3369939222130083e-7
0.06183422257619156, 1.2886885081550342e-7
0.0626216919615476, 1.2886885081550342e-7
0.06301917941881226, 1.2886885081550342e-7
0.06341918990402036, 1.2886885081550342e-7
0.06382173943194133, 1.2886885081550342e-7
0.06422684411899751, 1.2886885081550342e-7
0.06629126621342635, 1.2886885081550342e-7
0.06671204607453597, 1.2886885081550342e-7
0.06671204607453597, 1.2421283623354153e-7
0.06713549681073414, 1.2886885081550342e-7
0.06756163537524121, 1.2886885081550342e-7
0.06756163537524121, 1.2421283623354153e-7
0.06799047882888722, 1.2886885081550342e-7
0.06799047882888722, 1.2421283623354153e-7
