m_phi(GeV),sin_theta^2,Q_phi,C_phiN,G_phi,xi,P_esc,V_SN,lambda_phi,energy loss rate
0.00229489,5.42129e-11,1.02378e-11,1.67595e-08,0.446417,0.995349,0.620395,4.18879e+18,2.09469e+06,8.3826e+54
0.0156044,5.14262e-10,8.73193e-11,5.16181e-08,0.446417,0.894946,0.0156751,4.18879e+18,240637,1.80645e+54
0.00955552,6.51545e-12,1.17496e-12,5.81007e-09,0.446417,0.950495,0.94631,4.18879e+18,1.8121e+07,1.46744e+54
0.00162925,5.4904e-11,1.03883e-11,1.6866e-08,0.446417,0.997272,0.616119,4.18879e+18,2.06477e+06,8.44724e+54
0.00357297,2.46164e-10,4.62458e-11,3.57126e-08,0.446417,0.990192,0.115578,4.18879e+18,463433,7.05425e+54
0.0146096,2.33883e-12,4.0148e-13,3.48103e-09,0.446417,0.904769,0.981124,4.18879e+18,5.24754e+07,5.19866e+53
0.00119418,1.83563e-12,3.47636e-13,3.08391e-09,0.446417,0.998184,0.983925,4.18879e+18,6.17074e+07,4.5143e+53
0.0189588,1.59695e-12,2.60706e-13,2.87644e-09,0.446417,0.860459,0.987542,4.18879e+18,7.97697e+07,3.39789e+53
0.0627846,1.15674e-10,9.09094e-12,2.44809e-08,0.446417,0.414231,0.541142,4.18879e+18,1.62874e+06,6.49268e+54
0.0263549,6.58704e-13,9.74772e-14,1.84737e-09,0.446417,0.77998,0.995178,4.18879e+18,2.06905e+08,1.28029e+53
0.013519,5.51394e-11,9.57505e-12,1.69021e-08,0.446417,0.915272,0.635545,4.18879e+18,2.20619e+06,8.0314e+54
0.00416752,8.56898e-10,1.60508e-10,6.66307e-08,0.446417,0.987278,0.000557477,4.18879e+18,133474,1.18094e+53
0.00222776,3.98985e-11,7.53629e-12,1.43777e-08,0.446417,0.99557,0.703691,4.18879e+18,2.84563e+06,6.99912e+54
0.010177,6.01356e-13,1.07856e-13,1.76512e-09,0.446417,0.945331,0.994942,4.18879e+18,1.972e+08,1.41627e+53
0.00904505,2.83759e-10,5.13936e-11,3.83429e-08,0.446417,0.95462,0.0896464,4.18879e+18,414615,6.08059e+54
0.00137877,2.73015e-10,5.16859e-11,3.76099e-08,0.446417,0.997831,0.0898601,4.18879e+18,415024,6.12975e+54
0.00711023,1.21577e-11,2.23554e-12,7.93661e-09,0.446417,0.969177,0.900651,4.18879e+18,9.55685e+06,2.65732e+54
0.0275358,4.22822e-11,6.15192e-12,1.48009e-08,0.446417,0.766875,0.735765,4.18879e+18,3.25906e+06,5.97384e+54
0.00643422,3.31915e-11,6.13239e-12,1.31136e-08,0.446417,0.973811,0.750651,4.18879e+18,3.48658e+06,6.07536e+54
0.00978214,1.49286e-11,2.68686e-12,8.79466e-09,0.446417,0.94863,0.881402,4.18879e+18,7.92132e+06,3.12552e+54
0.00103987,2.53011e-12,4.79281e-13,3.62059e-09,0.446417,0.99844,0.977906,4.18879e+18,4.47594e+07,6.18573e+53
0.00242964,2.07153e-10,3.91016e-11,3.27608e-08,0.446417,0.994888,0.16147,4.18879e+18,548415,8.33276e+54
0.0145716,7.88404e-12,1.35392e-12,6.39122e-09,0.446417,0.905139,0.937762,4.18879e+18,1.55621e+07,1.67567e+54
0.00216782,2.9136e-12,5.50446e-13,3.8853e-09,0.446417,0.995762,0.97466,4.18879e+18,3.89611e+07,7.08062e+53
0.0828208,8.48315e-12,4.39632e-13,6.62961e-09,0.446417,0.273152,0.961897,4.18879e+18,2.57492e+07,5.58113e+53
0.0520356,1.98167e-11,1.9145e-12,1.01327e-08,0.446417,0.509208,0.891362,4.18879e+18,8.69629e+06,2.25223e+54
0.00100794,7.6968e-11,1.45808e-11,1.99694e-08,0.446417,0.998488,0.506778,4.18879e+18,1.47128e+06,9.75222e+54
0.0018722,4.88917e-12,9.24491e-13,5.033e-09,0.446417,0.996642,0.957812,4.18879e+18,2.31999e+07,1.16866e+54
0.00961637,4.93831e-10,8.9008e-11,5.05823e-08,0.446417,0.949996,0.0152848,4.18879e+18,239184,1.79553e+54
0.032709,3.85537e-12,5.18975e-13,4.46933e-09,0.446417,0.709499,0.973697,4.18879e+18,3.75185e+07,6.6692e+53
0.00319047,1.27137e-12,2.3926e-13,2.56652e-09,0.446417,0.991907,0.988901,4.18879e+18,8.95945e+07,3.12267e+53
0.00695353,1.69063e-12,3.11222e-13,2.9596e-09,0.446417,0.970273,0.985541,4.18879e+18,6.86605e+07,4.04808e+53
0.00192994,3.4443e-11,6.51175e-12,1.33586e-08,0.446417,0.996479,0.738148,4.18879e+18,3.29369e+06,6.34374e+54
0.0876599,2.10721e-12,9.82426e-14,3.30418e-09,0.446417,0.245733,0.9907,4.18879e+18,1.07062e+08,1.28453e+53
0.0467609,2.49011e-10,2.64832e-11,3.59185e-08,0.446417,0.560561,0.22017,4.18879e+18,660842,7.69543e+54
0.20069,1.66916e-10,4.59608e-13,2.94075e-08,0.446417,0.0145131,0.611673,4.18879e+18,2.03838e+06,3.71031e+53
0.0112936,4.92007e-10,8.73437e-11,5.04888e-08,0.446417,0.93569,0.0163252,4.18879e+18,243012,1.88189e+54
0.162665,4.18921e-10,3.16759e-12,4.65882e-08,0.446417,0.0398536,0.271148,4.18879e+18,767211,1.13355e+54
0.0274277,5.45849e-11,7.95437e-12,1.68169e-08,0.446417,0.768076,0.672652,4.18879e+18,2.52196e+06,7.06155e+54
0.00493262,3.36061e-10,6.26837e-11,4.17271e-08,0.446417,0.983123,0.053526,4.18879e+18,341578,4.42816e+54
0.0624551,3.65969e-10,2.895e-11,4.35443e-08,0.446417,0.416942,0.142572,4.18879e+18,513454,5.44734e+54
0.0910062,5.1454e-11,2.22734e-12,1.63275e-08,0.446417,0.22816,0.799887,4.18879e+18,4.48023e+06,2.35136e+54
0.0134783,1.42357e-11,2.47309e-12,8.58813e-09,0.446417,0.915658,0.88953,4.18879e+18,8.54251e+06,2.90338e+54
0.0152452,2.80797e-12,4.78683e-13,3.81422e-09,0.446417,0.898518,0.977498,4.18879e+18,4.39388e+07,6.17544e+53
0.0539305,9.03486e-13,8.42506e-14,2.16357e-09,0.446417,0.491499,0.994854,4.18879e+18,1.93858e+08,1.10621e+53
0.00113622,4.5459e-13,8.60999e-14,1.53469e-09,0.446417,0.998284,0.995994,4.18879e+18,2.49152e+08,1.13178e+53
0.00164313,3.989e-11,7.54731e-12,1.43761e-08,0.446417,0.997239,0.703375,4.18879e+18,2.842e+06,7.00621e+54
0.0180158,3.726e-10,6.15261e-11,4.39371e-08,0.446417,0.870338,0.0523762,4.18879e+18,339067,4.25302e+54
0.0242684,1.47363e-10,2.24521e-11,2.76315e-08,0.446417,0.803043,0.332063,4.18879e+18,907106,9.83968e+54
0.00100752,5.54152e-11,1.04979e-11,1.69443e-08,0.446417,0.998489,0.613021,4.18879e+18,2.0435e+06,8.49338e+54
0.0134189,1.01351e-11,1.7618e-12,7.24641e-09,0.446417,0.916221,0.92,4.18879e+18,1.19931e+07,2.13918e+54
0.00114408,1.23848e-11,2.34566e-12,8.01039e-09,0.446417,0.99827,0.896421,4.18879e+18,9.14536e+06,2.77511e+54
0.0016578,4.02808e-11,7.62097e-12,1.44464e-08,0.446417,0.997203,0.700963,4.18879e+18,2.81452e+06,7.05033e+54
0.0313309,8.70037e-12,1.19632e-12,6.71396e-09,0.446417,0.724738,0.940886,4.18879e+18,1.6412e+07,1.48555e+54
0.0717376,6.43175e-11,4.21595e-12,1.82547e-08,0.446417,0.345492,0.727101,4.18879e+18,3.13853e+06,4.0457e+54
0.00537084,1.01313e-11,1.8848e-12,7.24506e-09,0.446417,0.980556,0.915705,4.18879e+18,1.13558e+07,2.27785e+54
0.0714319,4.81441e-10,3.17582e-11,4.99437e-08,0.446417,0.347684,0.0915422,4.18879e+18,418334,3.83691e+54
0.0552115,3.95419e-10,3.59921e-11,4.52625e-08,0.446417,0.479757,0.107146,4.18879e+18,447770,5.08962e+54
0.00558907,7.40028e-10,1.37487e-10,6.19204e-08,0.446417,0.979229,0.00162073,4.18879e+18,155645,2.94086e+53
0.0947838,5.98447e-11,2.38007e-12,1.76085e-08,0.446417,0.209621,0.775978,4.18879e+18,3.94431e+06,2.43749e+54
0.00253361,2.97386e-10,5.61128e-11,3.92527e-08,0.446417,0.994518,0.0730333,4.18879e+18,382140,5.40862e+54
0.0808138,1.4986e-11,8.11023e-13,8.81155e-09,0.446417,0.285246,0.932788,4.18879e+18,1.43766e+07,9.98435e+53
0.0171733,1.14689e-10,1.91277e-11,2.43764e-08,0.446417,0.879052,0.400725,4.18879e+18,1.09353e+06,1.01161e+55
0.0421567,7.16249e-13,8.25767e-14,1.92638e-09,0.446417,0.607666,0.995473,4.18879e+18,2.20421e+08,1.0849e+53
0.00104022,1.83112e-11,3.46871e-12,9.74021e-09,0.446417,0.998439,0.850702,4.18879e+18,6.18452e+06,3.89447e+54
0.0454298,1.32523e-11,1.44315e-12,8.28618e-09,0.446417,0.573973,0.921731,4.18879e+18,1.22706e+07,1.75557e+54
0.00248918,2.28922e-12,4.32014e-13,3.44392e-09,0.446417,0.994678,0.980055,4.18879e+18,4.96358e+07,5.58794e+53
0.048756,1.05848e-12,1.08603e-13,2.34181e-09,0.446417,0.540792,0.993699,4.18879e+18,1.58231e+08,1.4243e+53
0.00791823,1.21236e-11,2.2158e-12,7.92549e-09,0.446417,0.963317,0.901388,4.18879e+18,9.63216e+06,2.63601e+54
0.0117443,1.24366e-10,2.19834e-11,2.5384e-08,0.446417,0.931677,0.354646,4.18879e+18,964664,1.02895e+55
0.00292568,6.1898e-12,1.16617e-12,5.66302e-09,0.446417,0.993013,0.947059,4.18879e+18,1.83844e+07,1.45761e+54
0.00511779,1.78093e-11,3.31827e-12,9.60579e-09,0.446417,0.982054,0.856415,4.18879e+18,6.45159e+06,3.75059e+54
0.00292712,5.28771e-12,9.96204e-13,5.23411e-09,0.446417,0.993007,0.954597,4.18879e+18,2.15209e+07,1.25508e+54
0.0549049,3.29557e-11,3.01719e-12,1.3067e-08,0.446417,0.48255,0.829746,4.18879e+18,5.35869e+06,3.30408e+54
0.0351765,1.88563e-10,2.44128e-11,3.12563e-08,0.446417,0.682389,0.279733,4.18879e+18,785016,9.0129e+54
0.00474802,3.75908e-12,7.01904e-13,4.41316e-09,0.446417,0.984165,0.967754,4.18879e+18,3.05093e+07,8.96492e+53
0.00160559,5.41907e-13,1.0254e-13,1.67561e-09,0.446417,0.997329,0.995231,4.18879e+18,2.09184e+08,1.34685e+53
0.0113493,1.13525e-10,2.0143e-11,2.42525e-08,0.446417,0.935198,0.387087,4.18879e+18,1.05363e+06,1.02905e+55
0.00308991,7.05513e-12,1.32829e-12,6.04591e-09,0.446417,0.992335,0.93992,4.18879e+18,1.61392e+07,1.64773e+54
0.0157601,8.339e-11,1.41346e-11,2.07858e-08,0.446417,0.89339,0.510186,4.18879e+18,1.48594e+06,9.51734e+54
0.0101515,5.22008e-12,9.36459e-13,5.20054e-09,0.446417,0.945546,0.956928,4.18879e+18,2.27133e+07,1.18269e+54
0.0142403,1.79605e-11,3.0953e-12,9.64647e-09,0.446417,0.908358,0.86348,4.18879e+18,6.81274e+06,3.52744e+54
0.0364266,2.59121e-11,3.2878e-12,1.15867e-08,0.446417,0.668767,0.841109,4.18879e+18,5.77952e+06,3.64974e+54
0.00155977,1.7247e-12,3.26382e-13,2.98927e-09,0.446417,0.997437,0.984899,4.18879e+18,6.57203e+07,4.2425e+53
0.0201468,5.39361e-13,8.67612e-14,1.67167e-09,0.446417,0.847846,0.995819,4.18879e+18,2.38696e+08,1.14027e+53
0.05378,1.29015e-12,1.20647e-13,2.58541e-09,0.446417,0.49289,0.992651,4.18879e+18,1.35584e+08,1.58059e+53
0.0293779,1.48869e-10,2.1082e-11,2.77723e-08,0.446417,0.746409,0.345804,4.18879e+18,941754,9.62155e+54
0.0815692,6.4059e-10,3.41085e-11,5.76102e-08,0.446417,0.280643,0.0518859,4.18879e+18,338083,2.3357e+54
0.00928615,6.35899e-12,1.14939e-12,5.73989e-09,0.446417,0.952685,0.947469,4.18879e+18,1.85321e+07,1.43726e+54
0.0163732,2.96273e-10,4.98712e-11,3.91792e-08,0.446417,0.887215,0.0926783,4.18879e+18,420416,6.10002e+54
0.00143986,7.2027e-10,1.36341e-10,6.10882e-08,0.446417,0.997704,0.00173622,4.18879e+18,157331,3.12417e+53
0.015867,6.07793e-11,1.02898e-11,1.77455e-08,0.446417,0.892319,0.612587,4.18879e+18,2.04056e+06,8.3191e+54
0.128103,9.8707e-12,1.78807e-13,7.15128e-09,0.446417,0.0954791,0.965604,4.18879e+18,2.85921e+07,2.2787e+53
0.122001,1.20669e-10,2.53636e-12,2.50039e-08,0.446417,0.110787,0.643789,4.18879e+18,2.27231e+06,2.15506e+54
0.0955438,1.11293e-09,4.35085e-11,7.59353e-08,0.446417,0.206052,0.00914249,4.18879e+18,213087,5.2498e+53
0.0167113,3.21152e-11,5.38497e-12,1.28993e-08,0.446417,0.883779,0.773297,4.18879e+18,3.88969e+06,5.49582e+54
0.00917367,2.1725e-11,3.93052e-12,1.06094e-08,0.446417,0.953591,0.831524,4.18879e+18,5.42023e+06,4.31349e+54
0.203178,7.00561e-11,1.80304e-13,1.90516e-08,0.446417,0.0135654,0.813414,4.18879e+18,4.85209e+06,1.93563e+53
0.0640769,5.73437e-12,4.39238e-13,5.4507e-09,0.446417,0.403725,0.970318,4.18879e+18,3.31939e+07,5.62493e+53
0.0273514,4.13307e-10,6.02954e-11,4.62749e-08,0.446417,0.768923,0.04956,4.18879e+18,332835,3.94383e+54
0.0215708,8.34001e-12,1.31732e-12,6.57344e-09,0.446417,0.832522,0.938048,4.18879e+18,1.56365e+07,1.63087e+54
0.028092,2.952e-10,4.26046e-11,3.91082e-08,0.446417,0.760697,0.118698,4.18879e+18,469239,6.67428e+54
0.0371172,3.55424e-11,4.45926e-12,1.35701e-08,0.446417,0.661282,0.789919,4.18879e+18,4.24066e+06,4.64889e+54
0.003828,2.201e-10,4.12987e-11,3.37691e-08,0.446417,0.988978,0.145544,4.18879e+18,518867,7.93293e+54
0.0155941,8.61709e-13,1.46331e-13,2.11295e-09,0.446417,0.895049,0.99306,4.18879e+18,1.43598e+08,1.91786e+53
0.00108878,1.7037e-11,3.22708e-12,9.39519e-09,0.446417,0.998362,0.860337,4.18879e+18,6.64754e+06,3.66422e+54
0.0106606,4.84556e-12,8.65285e-13,5.0105e-09,0.446417,0.94121,0.9601,4.18879e+18,2.45594e+07,1.09643e+54
0.00204882,6.80085e-10,1.28531e-10,5.93596e-08,0.446417,0.996131,0.00249615,4.18879e+18,166861,4.23431e+53
0.00491275,1.17573e-12,2.19329e-13,2.46811e-09,0.446417,0.983236,0.989809,4.18879e+18,9.7624e+07,2.86517e+53
0.00421098,4.2593e-10,7.97641e-11,4.69763e-08,0.446417,0.987054,0.0241545,4.18879e+18,268580,2.54279e+54
0.00102317,5.22759e-10,9.90291e-11,5.20427e-08,0.446417,0.998465,0.00988997,4.18879e+18,216627,1.29259e+54
0.172094,3.38015e-11,1.9978e-13,1.32336e-08,0.446417,0.0311521,0.902314,4.18879e+18,9.74238e+06,2.37911e+53
0.00888222,1.20932e-10,2.19325e-11,2.50311e-08,0.446417,0.955912,0.357353,4.18879e+18,971790,1.0344e+55
0.0184534,1.02296e-11,1.68031e-12,7.28012e-09,0.446417,0.865769,0.922505,4.18879e+18,1.23976e+07,2.04579e+54
0.0286935,1.32394e-12,1.89398e-13,2.61905e-09,0.446417,0.754014,0.990541,4.18879e+18,1.05218e+08,2.476e+53
0.0212354,4.41168e-10,6.99869e-11,4.78092e-08,0.446417,0.836149,0.0335967,4.18879e+18,294701,3.10325e+54
0.0215241,1.44727e-11,2.28738e-12,8.65934e-09,0.446417,0.833027,0.894913,4.18879e+18,9.00683e+06,2.70161e+54
0.0524857,8.9666e-11,8.59049e-12,2.15538e-08,0.446417,0.504966,0.595496,4.18879e+18,1.92938e+06,6.75151e+54
0.00120194,4.9383e-13,9.35213e-14,1.59955e-09,0.446417,0.99817,0.99565,4.18879e+18,2.29377e+08,1.22891e+53
0.00395597,2.85853e-11,5.36021e-12,1.21697e-08,0.446417,0.988348,0.778673,4.18879e+18,3.99737e+06,5.50859e+54
0.00145328,1.52998e-12,2.89603e-13,2.81548e-09,0.446417,0.997675,0.98659,4.18879e+18,7.40687e+07,3.77088e+53
0.13131,6.1427e-12,1.02834e-13,5.64143e-09,0.446417,0.0882368,0.978759,4.18879e+18,4.66148e+07,1.32837e+53
0.00194277,4.56385e-10,8.62805e-11,4.86268e-08,0.446417,0.996443,0.0179018,4.18879e+18,248580,2.03852e+54
0.0903733,9.15729e-12,4.02029e-13,6.888e-09,0.446417,0.231399,0.960887,4.18879e+18,2.50725e+07,5.0984e+53
0.0103077,7.02989e-13,1.25937e-13,1.90846e-09,0.446417,0.944226,0.994095,4.18879e+18,1.68849e+08,1.65228e+53
0.098288,7.82538e-10,2.87435e-11,6.3674e-08,0.446417,0.1936,0.0389011,4.18879e+18,308135,1.47573e+54
0.00318205,1.88557e-11,3.5486e-12,9.88395e-09,0.446417,0.991943,0.847435,4.18879e+18,6.04082e+06,3.96888e+54
0.0440346,8.15426e-10,9.10016e-11,6.49983e-08,0.446417,0.588215,0.0062313,4.18879e+18,196936,7.48396e+53
0.00839943,7.28928e-10,1.3272e-10,6.14542e-08,0.446417,0.959675,0.00198411,4.18879e+18,160705,3.47541e+53
0.0289825,3.60244e-11,5.13159e-12,1.36618e-08,0.446417,0.750802,0.77266,4.18879e+18,3.87736e+06,5.23292e+54
0.0768479,6.50758e-11,3.83281e-12,1.8362e-08,0.446417,0.310434,0.732958,4.18879e+18,3.2197e+06,3.70766e+54
0.00311521,4.32868e-11,8.14885e-12,1.49757e-08,0.446417,0.992228,0.683775,4.18879e+18,2.6307e+06,7.35382e+54
0.00214415,6.85527e-12,1.29521e-12,5.95966e-09,0.446417,0.995837,0.941394,4.18879e+18,1.6558e+07,1.60922e+54
0.00112455,6.83325e-12,1.29425e-12,5.95008e-09,0.446417,0.998303,0.941451,4.18879e+18,1.65748e+07,1.60813e+54
0.00260056,6.57284e-10,1.2399e-10,5.83561e-08,0.446417,0.994273,0.00308102,4.18879e+18,172936,5.04181e+53
0.08175,3.69392e-11,1.95919e-12,1.38342e-08,0.446417,0.27955,0.843327,4.18879e+18,5.87025e+06,2.1806e+54
0.0539459,4.82168e-11,4.49494e-12,1.58055e-08,0.446417,0.491357,0.759353,4.18879e+18,3.63298e+06,4.50475e+54
0.0039719,2.03123e-11,3.80858e-12,1.02586e-08,0.446417,0.988269,0.837151,4.18879e+18,5.62586e+06,4.20795e+54
0.0117698,4.64254e-10,8.20433e-11,4.90442e-08,0.446417,0.931448,0.0208797,4.18879e+18,258467,2.26084e+54
0.189246,2.41437e-10,9.05069e-13,3.53681e-08,0.446417,0.0197583,0.489686,4.18879e+18,1.40304e+06,5.84929e+53
0.00499893,3.38045e-11,6.30294e-12,1.32342e-08,0.446417,0.982743,0.744986,4.18879e+18,3.39686e+06,6.1972e+54
0.0110074,1.65052e-12,2.93796e-13,2.92428e-09,0.446417,0.938204,0.986261,4.18879e+18,7.22856e+07,3.82421e+53
0.087642,9.27486e-12,4.32584e-13,6.93208e-09,0.446417,0.24583,0.959704,4.18879e+18,2.43212e+07,5.47913e+53
0.0261561,3.64526e-10,5.4096e-11,4.34584e-08,0.446417,0.782184,0.0685856,4.18879e+18,373189,4.89669e+54
0.00129946,9.8362e-13,1.86244e-13,2.25748e-09,0.446417,0.997989,0.991355,4.18879e+18,1.15178e+08,2.43677e+53
0.0020482,2.82078e-10,5.33109e-11,3.82291e-08,0.446417,0.996132,0.0832657,4.18879e+18,402298,5.85849e+54
0.0114766,6.62736e-10,1.17449e-10,5.85976e-08,0.446417,0.934069,0.00394475,4.18879e+18,180657,6.11465e+53
0.00184491,4.86212e-11,9.19445e-12,1.58717e-08,0.446417,0.996717,0.651368,4.18879e+18,2.33274e+06,7.90416e+54
0.00716173,1.52906e-10,2.81056e-11,2.81463e-08,0.446417,0.968813,0.268314,4.18879e+18,760111,9.95268e+54
0.198225,2.57384e-10,7.5763e-13,3.65174e-08,0.446417,0.0155148,0.468707,4.18879e+18,1.3222e+06,4.68665e+53
0.00116294,5.08567e-12,9.63188e-13,5.13315e-09,0.446417,0.998238,0.956093,4.18879e+18,2.22717e+07,1.21539e+54
0.002,2.12616e-12,4.01887e-13,3.319e-09,0.446417,0.996276,0.981436,4.18879e+18,5.33662e+07,5.20559e+53
0.119693,3.50704e-11,7.79396e-13,1.34797e-08,0.446417,0.117135,0.87858,4.18879e+18,7.73021e+06,9.0374e+53
0.00427556,1.22361e-10,2.29069e-11,2.51786e-08,0.446417,0.986718,0.343245,4.18879e+18,935182,1.0377e+55
0.0177222,4.80424e-13,7.96087e-14,1.57769e-09,0.446417,0.873388,0.996195,4.18879e+18,2.62296e+08,1.04667e+53
0.0146225,7.50732e-13,1.28852e-13,1.9722e-09,0.446417,0.904643,0.993902,4.18879e+18,1.63499e+08,1.6902e+53
0.0620623,4.50622e-12,3.59241e-13,4.83187e-09,0.446417,0.420189,0.976227,4.18879e+18,4.15688e+07,4.6285e+53
0.0010485,7.3834e-12,1.39863e-12,6.18497e-09,0.446417,0.998426,0.936883,4.18879e+18,1.53381e+07,1.72938e+54
0.00499149,7.91564e-10,1.47596e-10,6.40402e-08,0.446417,0.982786,0.0010142,4.18879e+18,145061,1.9756e+53
0.00391992,1.28371e-12,2.4076e-13,2.57895e-09,0.446417,0.988527,0.988827,4.18879e+18,8.89985e+07,3.14201e+53
0.00832011,7.36776e-10,1.34234e-10,6.17842e-08,0.446417,0.960283,0.00184946,4.18879e+18,158911,3.27652e+53
0.00422993,6.25131e-11,1.17057e-11,1.79968e-08,0.446417,0.986955,0.579023,4.18879e+18,1.83012e+06,8.94533e+54
0.0140785,8.17907e-11,1.412e-11,2.05855e-08,0.446417,0.90992,0.512052,4.18879e+18,1.49404e+06,9.54231e+54
0.00242973,7.16838e-13,1.35308e-13,1.92717e-09,0.446417,0.994888,0.99371,4.18879e+18,1.58482e+08,1.77455e+53
0.0100896,1.26968e-10,2.27899e-11,2.56481e-08,0.446417,0.946066,0.342548,4.18879e+18,933411,1.03031e+55
0.0174783,1.22497e-11,2.0357e-12,7.96659e-09,0.446417,0.87591,0.907178,4.18879e+18,1.02653e+07,2.4373e+54
0.00220951,7.28781e-10,1.37665e-10,6.1448e-08,0.446417,0.995629,0.00162989,4.18879e+18,155782,2.96132e+53
0.0222922,1.2308e-10,1.92579e-11,2.52525e-08,0.446417,0.824689,0.39155,4.18879e+18,1.06652e+06,9.95174e+54
0.183979,1.45768e-09,6.29018e-12,8.69041e-08,0.446417,0.0227443,0.0130738,4.18879e+18,230949,1.08534e+53
0.00194558,1.1576e-12,2.18845e-13,2.449e-09,0.446417,0.996435,0.989848,4.18879e+18,9.80035e+07,2.85897e+53
0.185846,4.27978e-11,1.75712e-13,1.48909e-08,0.446417,0.0216396,0.880707,4.18879e+18,7.8855e+06,2.04238e+53
0.00265777,2.12398e-10,4.00583e-11,3.3173e-08,0.446417,0.994059,0.154397,4.18879e+18,535266,8.1627e+54
0.0345478,4.56404e-10,5.96854e-11,4.86278e-08,0.446417,0.68927,0.0449775,4.18879e+18,322430,3.54297e+54
0.00576414,4.48357e-12,8.3206e-13,4.81972e-09,0.446417,0.978143,0.961857,4.18879e+18,2.5714e+07,1.05626e+54
0.0304468,1.0869e-12,1.51473e-13,2.37304e-09,0.446417,0.734541,0.992354,4.18879e+18,1.30289e+08,1.98383e+53
0.0385367,6.62538e-10,8.12018e-11,5.85889e-08,0.446417,0.64599,0.0130555,4.18879e+18,230505,1.39915e+54
0.0478207,2.33779e-10,2.43952e-11,3.48026e-08,0.446417,0.550009,0.244753,4.18879e+18,710543,7.88019e+54
0.00310171,4.21939e-11,7.94355e-12,1.47854e-08,0.446417,0.992285,0.690356,4.18879e+18,2.69871e+06,7.23755e+54
0.00575536,9.48963e-12,1.76118e-12,7.01187e-09,0.446417,0.978198,0.920982,4.18879e+18,1.21485e+07,2.14072e+54
0.0864561,6.49288e-12,3.10837e-13,5.8e-09,0.446417,0.252328,0.971399,4.18879e+18,3.44722e+07,3.98505e+53
0.0621016,2.06269e-10,1.64313e-11,3.26909e-08,0.446417,0.419864,0.332538,4.18879e+18,908412,7.21136e+54
0.036378,2.75811e-10,3.50234e-11,3.7802e-08,0.446417,0.669295,0.158402,4.18879e+18,542733,7.32186e+54
0.0541634,1.49351e-10,1.38661e-11,2.78172e-08,0.446417,0.48935,0.426933,4.18879e+18,1.17505e+06,7.81301e+54
0.0140066,5.7263e-13,9.89319e-14,1.72245e-09,0.446417,0.910612,0.995322,4.18879e+18,2.13275e+08,1.29958e+53
0.00130041,1.00361e-12,1.90028e-13,2.2803e-09,0.446417,0.997987,0.991181,4.18879e+18,1.12884e+08,2.48585e+53
0.111454,8.84339e-11,2.39236e-12,2.14052e-08,0.446417,0.142587,0.711365,4.18879e+18,2.93792e+06,2.24607e+54
0.0381358,2.16368e-10,2.66951e-11,3.34816e-08,0.446417,0.650296,0.241203,4.18879e+18,703217,8.49803e+54
0.0933406,2.17119e-11,8.92018e-13,1.06062e-08,0.446417,0.216545,0.911335,4.18879e+18,1.07748e+07,1.07289e+54
0.00242334,4.71789e-12,8.90553e-13,4.94405e-09,0.446417,0.99491,0.959321,4.18879e+18,2.40793e+07,1.12753e+54
0.043245,3.97392e-10,4.49627e-11,4.53752e-08,0.446417,0.596355,0.0827004,4.18879e+18,401228,4.90754e+54
0.0300036,1.54844e-11,2.17238e-12,8.95687e-09,0.446417,0.73946,0.89601,4.18879e+18,9.10747e+06,2.56894e+54
0.00170365,9.79221e-11,1.85244e-11,2.25242e-08,0.446417,0.997088,0.421624,4.18879e+18,1.15789e+06,1.03079e+55
0.0151265,5.37443e-12,9.17392e-13,5.27686e-09,0.446417,0.899692,0.957333,4.18879e+18,2.29339e+07,1.1591e+54
0.00637304,4.48293e-13,8.28603e-14,1.52402e-09,0.446417,0.974218,0.996132,4.18879e+18,2.58055e+08,1.08935e+53
0.00323999,3.47053e-10,6.52982e-11,4.24041e-08,0.446417,0.991692,0.0475382,4.18879e+18,328276,4.09683e+54
0.00478347,2.16676e-10,4.04501e-11,3.35054e-08,0.446417,0.983966,0.151229,4.18879e+18,529392,8.07343e+54
0.00608058,4.37184e-10,8.09657e-11,4.75928e-08,0.446417,0.976131,0.0226998,4.18879e+18,264173,2.42564e+54
0.0655033,7.80109e-12,5.80721e-13,6.35751e-09,0.446417,0.392359,0.960276,4.18879e+18,2.46748e+07,7.35982e+53
0.0520325,5.97668e-12,5.77444e-13,5.56467e-09,0.446417,0.509238,0.965909,4.18879e+18,2.88332e+07,7.36121e+53
0.00284664,4.71875e-13,8.89302e-14,1.56359e-09,0.446417,0.99333,0.995861,4.18879e+18,2.41088e+08,1.16883e+53
0.00180701,3.23245e-10,6.11332e-11,4.09237e-08,0.446417,0.996819,0.0578309,4.18879e+18,350849,4.66595e+54
0.00331452,6.9336e-12,1.30413e-12,5.99362e-09,0.446417,0.991365,0.940972,4.18879e+18,1.64362e+07,1.61958e+54
0.00733654,1.23004e-10,2.25802e-11,2.52446e-08,0.446417,0.967569,0.347433,4.18879e+18,945911,1.03539e+55
0.00254736,5.88551e-13,1.11046e-13,1.74623e-09,0.446417,0.994468,0.994835,4.18879e+18,1.93099e+08,1.458e+53
0.0282783,6.36224e-12,9.15729e-13,5.74136e-09,0.446417,0.758626,0.955184,4.18879e+18,2.18101e+07,1.1544e+54
0.0770251,2.71807e-12,1.59488e-13,3.75266e-09,0.446417,0.30927,0.987124,4.18879e+18,7.71835e+07,2.0778e+53
