m_phi(GeV),sin_theta^2,Q_phi,C_phiN,G_phi,xi,P_esc,V_SN,lambda_phi,energy loss rate
0.015764,3.88511e-07,6.58498e-08,1.41877e-06,0.446417,0.893351,0.608526,4.18879e+18,2.02e+06,5.28856e+58
0.105625,6.1662e-10,1.91253e-11,5.65221e-08,0.446417,0.163479,0.608526,4.18879e+18,2.02e+06,1.536e+55
0.100528,1.47684e-07,5.1535e-09,8.74734e-07,0.446417,0.183925,0.608526,4.18879e+18,2.02e+06,4.1389e+57
0.00271873,1.03102e-11,1.94405e-12,7.30875e-09,0.446417,0.993828,0.608526,4.18879e+18,2.02e+06,1.56131e+54
0.0195224,6.33898e-10,1.02768e-10,5.73085e-08,0.446417,0.854496,0.608526,4.18879e+18,2.02e+06,8.25356e+55
0.0055704,2.26641e-10,4.21116e-11,3.42672e-08,0.446417,0.979344,0.608526,4.18879e+18,2.02e+06,3.38208e+55
0.00266646,8.34443e-13,1.5737e-13,2.07925e-09,0.446417,0.994027,0.608526,4.18879e+18,2.02e+06,1.26388e+53
0.0646353,9.91648e-08,7.51151e-09,7.16784e-07,0.446417,0.399246,0.608526,4.18879e+18,2.02e+06,6.03268e+57
0.00177011,4.4329e-08,8.38447e-09,4.7924e-07,0.446417,0.996917,0.608526,4.18879e+18,2.02e+06,6.73377e+57
0.00303667,1.4908e-08,2.80739e-09,2.77919e-07,0.446417,0.992558,0.608526,4.18879e+18,2.02e+06,2.25468e+57
0.0018307,1.4871e-11,2.81227e-12,8.77767e-09,0.446417,0.996756,0.608526,4.18879e+18,2.02e+06,2.2586e+54
0.0042221,1.64362e-11,3.07784e-12,9.22807e-09,0.446417,0.986996,0.608526,4.18879e+18,2.02e+06,2.47189e+54
0.10336,2.41729e-09,7.90233e-11,1.11911e-07,0.446417,0.172305,0.608526,4.18879e+18,2.02e+06,6.34655e+55
0.00351411,1.01418e-07,1.90582e-08,7.24881e-07,0.446417,0.990465,0.608526,4.18879e+18,2.02e+06,1.53061e+58
0.0393866,1.37884e-08,1.66616e-09,2.6728e-07,0.446417,0.636902,0.608526,4.18879e+18,2.02e+06,1.33813e+57
0.12866,2.25123e-10,4.02274e-12,3.41523e-08,0.446417,0.094183,0.608526,4.18879e+18,2.02e+06,3.23076e+54
0.00403478,4.30981e-10,8.07836e-11,4.7254e-08,0.446417,0.987953,0.608526,4.18879e+18,2.02e+06,6.48792e+55
0.0121227,4.5499e-07,8.01306e-08,1.53536e-06,0.446417,0.928257,0.608526,4.18879e+18,2.02e+06,6.43548e+58
0.0121889,9.24495e-09,1.62712e-09,2.18858e-07,0.446417,0.927654,0.608526,4.18879e+18,2.02e+06,1.30678e+57
0.00281697,4.2758e-10,8.05917e-11,4.70672e-08,0.446417,0.993447,0.608526,4.18879e+18,2.02e+06,6.47251e+55
0.0253466,7.80143e-09,1.171e-09,2.01047e-07,0.446417,0.791144,0.608526,4.18879e+18,2.02e+06,9.40462e+56
0.19993,5.74064e-10,1.61358e-12,5.45368e-08,0.446417,0.014815,0.608526,4.18879e+18,2.02e+06,1.29591e+54
0.00515191,3.6131e-11,6.73064e-12,1.3682e-08,0.446417,0.981855,0.608526,4.18879e+18,2.02e+06,5.40554e+54
0.00253818,6.37379e-11,1.20263e-11,1.81722e-08,0.446417,0.994501,0.608526,4.18879e+18,2.02e+06,9.65861e+54
0.0139089,2.19699e-07,3.7996e-08,1.0669e-06,0.446417,0.911551,0.608526,4.18879e+18,2.02e+06,3.05155e+58
0.128727,3.1468e-11,5.61375e-13,1.27686e-08,0.446417,0.0940276,0.608526,4.18879e+18,2.02e+06,4.50854e+53
0.00420397,4.95352e-08,9.27682e-09,5.06601e-07,0.446417,0.98709,0.608526,4.18879e+18,2.02e+06,7.45044e+57
0.00797677,8.4412e-11,1.54207e-11,2.09128e-08,0.446417,0.96288,0.608526,4.18879e+18,2.02e+06,1.23848e+55
0.0301664,1.74377e-07,2.44044e-08,9.50503e-07,0.446417,0.737653,0.608526,4.18879e+18,2.02e+06,1.95998e+58
0.100951,2.68782e-10,9.28861e-12,3.73172e-08,0.446417,0.182147,0.608526,4.18879e+18,2.02e+06,7.45991e+54
0.00129023,4.27656e-12,8.09761e-13,4.70714e-09,0.446417,0.998007,0.608526,4.18879e+18,2.02e+06,6.50339e+53
0.036701,8.46571e-12,1.06937e-12,6.62279e-09,0.446417,0.66579,0.608526,4.18879e+18,2.02e+06,8.58839e+53
0.115311,1.1169e-10,2.75715e-12,2.40557e-08,0.446417,0.130112,0.608526,4.18879e+18,2.02e+06,2.21434e+54
0.184413,3.82331e-11,1.63087e-13,1.40744e-08,0.446417,0.0224829,0.608526,4.18879e+18,2.02e+06,1.30979e+53
0.0116273,3.90935e-10,6.91811e-11,4.50051e-08,0.446417,0.932725,0.608526,4.18879e+18,2.02e+06,5.5561e+55
0.00174504,8.4306e-10,1.59468e-10,6.60904e-08,0.446417,0.996983,0.608526,4.18879e+18,2.02e+06,1.28073e+56
0.0395197,5.20052e-08,6.27017e-09,5.19078e-07,0.446417,0.635483,0.608526,4.18879e+18,2.02e+06,5.03573e+57
0.00528716,1.82615e-11,3.39906e-12,9.72697e-09,0.446417,0.981056,0.608526,4.18879e+18,2.02e+06,2.72987e+54
0.0302774,3.83036e-07,5.35173e-08,1.40873e-06,0.446417,0.736421,0.608526,4.18879e+18,2.02e+06,4.2981e+58
0.10785,2.88724e-11,8.5019e-13,1.22307e-08,0.446417,0.155205,0.608526,4.18879e+18,2.02e+06,6.82808e+53
0.368875,6.54323e-09,1.462e-13,1.84122e-07,0.446417,0.000117768,0.608526,4.18879e+18,2.02e+06,1.17417e+53
0.00136223,1.11971e-10,2.11985e-11,2.40859e-08,0.446417,0.997865,0.608526,4.18879e+18,2.02e+06,1.70251e+55
0.00178193,1.32536e-10,2.50673e-11,2.62045e-08,0.446417,0.996886,0.608526,4.18879e+18,2.02e+06,2.01322e+55
0.0118981,9.75898e-07,1.72247e-07,2.2486e-06,0.446417,0.930292,0.608526,4.18879e+18,2.02e+06,1.38336e+59
0.144205,2.36524e-11,2.86967e-13,1.107e-08,0.446417,0.0639481,0.608526,4.18879e+18,2.02e+06,2.3047e+53
0.0212034,6.61494e-12,1.04983e-12,5.85427e-09,0.446417,0.836494,0.608526,4.18879e+18,2.02e+06,8.43141e+53
0.0353329,8.485e-11,1.09578e-11,2.0967e-08,0.446417,0.680679,0.608526,4.18879e+18,2.02e+06,8.80047e+54
0.00468889,1.28063e-09,2.39203e-10,8.14558e-08,0.446417,0.984493,0.608526,4.18879e+18,2.02e+06,1.92109e+56
0.0021931,1.95247e-07,3.68836e-08,1.00578e-06,0.446417,0.995682,0.608526,4.18879e+18,2.02e+06,2.96221e+58
0.00112134,4.57667e-11,8.66848e-12,1.53987e-08,0.446417,0.998309,0.608526,4.18879e+18,2.02e+06,6.96187e+54
0.0346447,5.91608e-12,7.72473e-13,5.53639e-09,0.446417,0.688209,0.608526,4.18879e+18,2.02e+06,6.20392e+53
0.115889,7.99704e-10,1.94703e-11,6.43686e-08,0.446417,0.128326,0.608526,4.18879e+18,2.02e+06,1.56371e+55
0.0303798,8.61834e-11,1.20228e-11,2.11311e-08,0.446417,0.735284,0.608526,4.18879e+18,2.02e+06,9.65584e+54
0.0253509,1.36325e-11,2.04614e-12,8.40422e-09,0.446417,0.791097,0.608526,4.18879e+18,2.02e+06,1.6433e+54
0.00683601,3.69931e-07,6.81567e-08,1.38443e-06,0.446417,0.971087,0.608526,4.18879e+18,2.02e+06,5.47382e+58
0.026257,1.05705e-08,1.56644e-09,2.34023e-07,0.446417,0.781065,0.608526,4.18879e+18,2.02e+06,1.25804e+57
0.105366,2.55853e-11,7.98372e-13,1.15134e-08,0.446417,0.16447,0.608526,4.18879e+18,2.02e+06,6.41192e+53
0.121032,1.08175e-08,2.32763e-10,2.36741e-07,0.446417,0.113412,0.608526,4.18879e+18,2.02e+06,1.86937e+56
0.0171112,1.2903e-10,2.15352e-11,2.58556e-08,0.446417,0.879689,0.608526,4.18879e+18,2.02e+06,1.72955e+55
0.00198667,7.50403e-13,1.41847e-13,1.97177e-09,0.446417,0.996315,0.608526,4.18879e+18,2.02e+06,1.13921e+53
0.0189826,2.79665e-08,4.56425e-09,3.80652e-07,0.446417,0.860207,0.608526,4.18879e+18,2.02e+06,3.66566e+57
0.12963,1.11268e-07,1.94144e-09,7.59269e-07,0.446417,0.0919654,0.608526,4.18879e+18,2.02e+06,1.55922e+57
0.00367478,3.82469e-12,7.18182e-13,4.45151e-09,0.446417,0.989714,0.608526,4.18879e+18,2.02e+06,5.76789e+53
0.00279606,2.37414e-11,4.47523e-12,1.10908e-08,0.446417,0.993529,0.608526,4.18879e+18,2.02e+06,3.59417e+54
0.0404363,1.52017e-09,1.80477e-10,8.87473e-08,0.446417,0.625751,0.608526,4.18879e+18,2.02e+06,1.44946e+56
0.16306,1.24808e-07,9.34066e-10,8.04138e-07,0.446417,0.0394464,0.608526,4.18879e+18,2.02e+06,7.50171e+56
0.054278,3.12567e-10,2.8957e-11,4.02421e-08,0.446417,0.488295,0.608526,4.18879e+18,2.02e+06,2.32561e+55
0.00694946,4.91581e-12,9.04962e-13,5.04669e-09,0.446417,0.970302,0.608526,4.18879e+18,2.02e+06,7.26797e+53
0.00411421,1.08728e-11,2.03719e-12,7.50552e-09,0.446417,0.987551,0.608526,4.18879e+18,2.02e+06,1.63611e+54
0.0342917,3.50777e-09,4.6059e-10,1.34811e-07,0.446417,0.692078,0.608526,4.18879e+18,2.02e+06,3.69911e+56
0.00324716,4.43712e-10,8.3482e-11,4.79468e-08,0.446417,0.991661,0.608526,4.18879e+18,2.02e+06,6.70464e+55
0.122564,5.43157e-07,1.1262e-08,1.67754e-06,0.446417,0.109286,0.608526,4.18879e+18,2.02e+06,9.04482e+57
0.00653544,1.83052e-09,3.37968e-10,9.7386e-08,0.446417,0.973134,0.608526,4.18879e+18,2.02e+06,2.7143e+56
0.00466745,2.38065e-10,4.44722e-11,3.51202e-08,0.446417,0.984612,0.608526,4.18879e+18,2.02e+06,3.57167e+55
0.135199,5.60619e-08,8.52343e-10,5.38944e-07,0.446417,0.0801342,0.608526,4.18879e+18,2.02e+06,6.84537e+56
0.0566877,3.33535e-12,2.95177e-13,4.157e-09,0.446417,0.466458,0.608526,4.18879e+18,2.02e+06,2.37064e+53
0.0160057,6.81303e-09,1.15162e-09,1.8788e-07,0.446417,0.890925,0.608526,4.18879e+18,2.02e+06,9.24896e+56
0.182617,5.76156e-09,2.57807e-11,1.72774e-07,0.446417,0.0235845,0.608526,4.18879e+18,2.02e+06,2.07051e+55
0.00476451,9.48491e-09,1.77088e-09,2.2168e-07,0.446417,0.984073,0.608526,4.18879e+18,2.02e+06,1.42224e+57
0.0866934,7.11884e-09,3.39032e-10,1.9205e-07,0.446417,0.251017,0.608526,4.18879e+18,2.02e+06,2.72285e+56
0.0302332,2.87815e-07,4.02399e-08,1.22114e-06,0.446417,0.736911,0.608526,4.18879e+18,2.02e+06,3.23176e+58
0.007795,6.72509e-09,1.23029e-09,1.86663e-07,0.446417,0.964232,0.608526,4.18879e+18,2.02e+06,9.88078e+56
0.00101888,1.89502e-11,3.58986e-12,9.90869e-09,0.446417,0.998472,0.608526,4.18879e+18,2.02e+06,2.88311e+54
0.00235674,2.93886e-11,5.54871e-12,1.23395e-08,0.446417,0.99514,0.608526,4.18879e+18,2.02e+06,4.4563e+54
0.00147429,7.84231e-09,1.48437e-09,2.01573e-07,0.446417,0.997629,0.608526,4.18879e+18,2.02e+06,1.19213e+57
0.00617834,9.1075e-08,1.6856e-08,6.86925e-07,0.446417,0.975497,0.608526,4.18879e+18,2.02e+06,1.35374e+58
0.0486506,3.40625e-07,3.50159e-08,1.32846e-06,0.446417,0.541826,0.608526,4.18879e+18,2.02e+06,2.81221e+58
0.0332838,4.99736e-09,6.6669e-10,1.60909e-07,0.446417,0.703161,0.608526,4.18879e+18,2.02e+06,5.35435e+56
0.00101992,6.32199e-12,1.19762e-12,5.72317e-09,0.446417,0.99847,0.608526,4.18879e+18,2.02e+06,9.61834e+53
0.0096321,1.81918e-07,3.27845e-08,9.7084e-07,0.446417,0.949867,0.608526,4.18879e+18,2.02e+06,2.633e+58
0.0437722,1.8691e-10,2.09549e-11,3.1119e-08,0.446417,0.590914,0.608526,4.18879e+18,2.02e+06,1.68294e+55
0.00401954,4.0696e-08,7.6287e-09,4.59182e-07,0.446417,0.98803,0.608526,4.18879e+18,2.02e+06,6.12679e+57
0.0264337,8.47557e-08,1.25284e-08,6.62665e-07,0.446417,0.779106,0.608526,4.18879e+18,2.02e+06,1.00618e+58
0.0010332,2.21846e-07,4.2025e-08,1.0721e-06,0.446417,0.99845,0.608526,4.18879e+18,2.02e+06,3.37513e+58
0.00582762,2.02539e-07,3.75718e-08,1.02439e-06,0.446417,0.977744,0.608526,4.18879e+18,2.02e+06,3.01748e+58
0.00617004,4.71986e-09,8.7359e-10,1.56377e-07,0.446417,0.975551,0.608526,4.18879e+18,2.02e+06,7.01601e+56
0.0113538,2.10867e-12,3.74131e-13,3.30533e-09,0.446417,0.935158,0.608526,4.18879e+18,2.02e+06,3.00473e+53
0.0234356,5.58486e-11,8.60599e-12,1.70104e-08,0.446417,0.812194,0.608526,4.18879e+18,2.02e+06,6.91168e+54
0.0161424,4.7841e-07,8.07418e-08,1.57438e-06,0.446417,0.889549,0.608526,4.18879e+18,2.02e+06,6.48457e+58
0.00454229,3.78516e-12,7.07587e-13,4.42845e-09,0.446417,0.985297,0.608526,4.18879e+18,2.02e+06,5.6828e+53
0.00171196,2.95929e-08,5.5981e-09,3.91564e-07,0.446417,0.997067,0.608526,4.18879e+18,2.02e+06,4.49597e+57
0.124668,1.30753e-11,2.57597e-13,8.23068e-09,0.446417,0.103839,0.608526,4.18879e+18,2.02e+06,2.06882e+53
0.029474,1.6501e-07,2.33342e-08,9.24622e-07,0.446417,0.745342,0.608526,4.18879e+18,2.02e+06,1.87403e+58
0.0805832,2.07309e-11,1.1275e-12,1.03638e-08,0.446417,0.286663,0.608526,4.18879e+18,2.02e+06,9.05526e+53
0.153663,1.98618e-09,1.89436e-11,1.01442e-07,0.446417,0.0502705,0.608526,4.18879e+18,2.02e+06,1.5214e+55
0.0090649,1.00104e-07,1.81275e-08,7.20169e-07,0.446417,0.954461,0.608526,4.18879e+18,2.02e+06,1.45586e+58
0.0653121,1.9989e-09,1.49373e-10,1.01767e-07,0.446417,0.393868,0.608526,4.18879e+18,2.02e+06,1.19965e+56
0.00134891,1.07102e-11,2.02773e-12,7.44919e-09,0.446417,0.997892,0.608526,4.18879e+18,2.02e+06,1.62852e+54
0.175378,2.73427e-10,1.4822e-12,3.76383e-08,0.446417,0.0285718,0.608526,4.18879e+18,2.02e+06,1.19039e+54
0.00151479,9.16608e-12,1.73477e-12,6.8913e-09,0.446417,0.99754,0.608526,4.18879e+18,2.02e+06,1.39324e+54
0.0015651,1.33034e-09,2.51752e-10,8.30217e-08,0.446417,0.997425,0.608526,4.18879e+18,2.02e+06,2.02188e+56
0.136863,4.23589e-10,6.17885e-12,4.6847e-08,0.446417,0.0768836,0.608526,4.18879e+18,2.02e+06,4.96238e+54
0.272194,7.48519e-10,2.80626e-13,6.22746e-08,0.446417,0.00197604,0.608526,4.18879e+18,2.02e+06,2.25378e+53
0.0216208,4.50848e-12,7.11659e-13,4.83309e-09,0.446417,0.831981,0.608526,4.18879e+18,2.02e+06,5.7155e+53
0.00155037,1.64325e-09,3.10977e-10,9.22702e-08,0.446417,0.997459,0.608526,4.18879e+18,2.02e+06,2.49753e+56
0.00870074,8.53156e-11,1.54961e-11,2.10244e-08,0.446417,0.957339,0.608526,4.18879e+18,2.02e+06,1.24453e+55
0.0383834,4.24091e-10,5.21096e-11,4.68747e-08,0.446417,0.647636,0.608526,4.18879e+18,2.02e+06,4.18505e+55
0.04652,8.38615e-10,8.95738e-11,6.5916e-08,0.446417,0.562976,0.608526,4.18879e+18,2.02e+06,7.19389e+55
0.0154835,2.78139e-09,4.72903e-10,1.20044e-07,0.446417,0.896152,0.608526,4.18879e+18,2.02e+06,3.798e+56
0.0325566,1.79149e-10,2.41726e-11,3.04661e-08,0.446417,0.711181,0.608526,4.18879e+18,2.02e+06,1.94136e+55
0.00166205,3.2821e-10,6.20953e-11,4.12368e-08,0.446417,0.997192,0.608526,4.18879e+18,2.02e+06,4.98702e+55
0.00152856,1.01875e-07,1.92803e-08,7.26513e-07,0.446417,0.997508,0.608526,4.18879e+18,2.02e+06,1.54845e+58
0.0277172,3.81764e-11,5.53995e-12,1.40639e-08,0.446417,0.764861,0.608526,4.18879e+18,2.02e+06,4.44927e+54
0.00326062,2.20534e-07,4.14898e-08,1.06892e-06,0.446417,0.991602,0.608526,4.18879e+18,2.02e+06,3.33215e+58
0.00181737,3.61274e-12,6.83234e-13,4.32641e-09,0.446417,0.996792,0.608526,4.18879e+18,2.02e+06,5.48721e+53
0.0886516,3.68344e-09,1.68009e-10,1.38145e-07,0.446417,0.240409,0.608526,4.18879e+18,2.02e+06,1.34932e+56
0.12083,2.75979e-08,5.96741e-10,3.78136e-07,0.446417,0.113967,0.608526,4.18879e+18,2.02e+06,4.79257e+56
0.0464963,1.99996e-08,2.13709e-09,3.21899e-07,0.446417,0.563213,0.608526,4.18879e+18,2.02e+06,1.71635e+57
0.00592201,3.97837e-11,7.37554e-12,1.43569e-08,0.446417,0.977147,0.608526,4.18879e+18,2.02e+06,5.92347e+54
0.00225784,8.24622e-12,1.55744e-12,6.53637e-09,0.446417,0.995471,0.608526,4.18879e+18,2.02e+06,1.25082e+54
0.0107437,2.33457e-11,4.16574e-12,1.0998e-08,0.446417,0.940494,0.608526,4.18879e+18,2.02e+06,3.34561e+54
0.0242194,4.26662e-12,6.50493e-13,4.70166e-09,0.446417,0.803581,0.608526,4.18879e+18,2.02e+06,5.22427e+53
0.0656494,1.07648e-10,7.98994e-12,2.36164e-08,0.446417,0.391208,0.608526,4.18879e+18,2.02e+06,6.41691e+54
0.0137336,1.09386e-11,1.89526e-12,7.52817e-09,0.446417,0.913228,0.608526,4.18879e+18,2.02e+06,1.52213e+54
0.0269526,1.40624e-09,2.0633e-10,8.53569e-08,0.446417,0.773351,0.608526,4.18879e+18,2.02e+06,1.65709e+56
0.00193433,1.29456e-10,2.44746e-11,2.58983e-08,0.446417,0.996467,0.608526,4.18879e+18,2.02e+06,1.96561e+55
0.0141251,6.0576e-09,1.04525e-09,1.77158e-07,0.446417,0.909471,0.608526,4.18879e+18,2.02e+06,8.39462e+56
0.0170241,2.83496e-12,4.73637e-13,3.83251e-09,0.446417,0.880582,0.608526,4.18879e+18,2.02e+06,3.80389e+53
0.0104522,1.04272e-09,1.86556e-10,7.35012e-08,0.446417,0.942997,0.608526,4.18879e+18,2.02e+06,1.49827e+56
0.00124198,1.3491e-07,2.55473e-08,8.36048e-07,0.446417,0.998097,0.608526,4.18879e+18,2.02e+06,2.05176e+58
0.154029,8.42226e-09,7.95802e-11,2.08893e-07,0.446417,0.0498021,0.608526,4.18879e+18,2.02e+06,6.39127e+55
0.00635139,4.4179e-08,8.16705e-09,4.78429e-07,0.446417,0.974361,0.608526,4.18879e+18,2.02e+06,6.55915e+57
0.00118535,1.47606e-07,2.79544e-08,8.74503e-07,0.446417,0.998199,0.608526,4.18879e+18,2.02e+06,2.24508e+58
0.045028,1.16775e-09,1.2807e-10,7.77829e-08,0.446417,0.578056,0.608526,4.18879e+18,2.02e+06,1.02856e+56
0.00112143,3.84226e-12,7.27746e-13,4.46172e-09,0.446417,0.998309,0.608526,4.18879e+18,2.02e+06,5.84471e+53
0.21736,5.88628e-08,1.02797e-10,5.52243e-07,0.446417,0.00920474,0.608526,4.18879e+18,2.02e+06,8.2559e+55
0.00146002,1.10596e-11,2.09338e-12,7.56969e-09,0.446417,0.99766,0.608526,4.18879e+18,2.02e+06,1.68125e+54
0.00106839,9.40043e-13,1.78065e-13,2.2069e-09,0.446417,0.998395,0.608526,4.18879e+18,2.02e+06,1.43008e+53
0.0350657,5.95326e-09,7.72122e-10,1.75625e-07,0.446417,0.6836,0.608526,4.18879e+18,2.02e+06,6.20109e+56
0.00511248,4.43562e-10,8.26481e-11,4.79388e-08,0.446417,0.982085,0.608526,4.18879e+18,2.02e+06,6.63766e+55
0.00424216,7.84915e-08,1.46967e-08,6.37707e-07,0.446417,0.986892,0.608526,4.18879e+18,2.02e+06,1.18033e+58
0.109726,8.41701e-08,2.37174e-09,6.60372e-07,0.446417,0.148519,0.608526,4.18879e+18,2.02e+06,1.9048e+57
0.0207486,6.5878e-10,1.05164e-10,5.84224e-08,0.446417,0.841395,0.608526,4.18879e+18,2.02e+06,8.44601e+55
0.00127984,5.52786e-09,1.04671e-09,1.69234e-07,0.446417,0.998026,0.608526,4.18879e+18,2.02e+06,8.4064e+56
0.00118123,7.9119e-12,1.49841e-12,6.40251e-09,0.446417,0.998206,0.608526,4.18879e+18,2.02e+06,1.20341e+54
0.0108904,6.52773e-08,1.16321e-08,5.81555e-07,0.446417,0.939223,0.608526,4.18879e+18,2.02e+06,9.34205e+57
0.00193193,2.19633e-12,4.15233e-13,3.37332e-09,0.446417,0.996474,0.608526,4.18879e+18,2.02e+06,3.33483e+53
0.185868,3.79279e-09,1.55624e-11,1.40181e-07,0.446417,0.0216267,0.608526,4.18879e+18,2.02e+06,1.24985e+55
0.00283561,2.64796e-09,4.99059e-10,1.17129e-07,0.446417,0.993373,0.608526,4.18879e+18,2.02e+06,4.00807e+56
0.00336543,1.19919e-08,2.25502e-09,2.4926e-07,0.446417,0.991139,0.608526,4.18879e+18,2.02e+06,1.81106e+57
0.140223,6.65379e-07,8.92366e-09,1.85671e-06,0.446417,0.0706879,0.608526,4.18879e+18,2.02e+06,7.16681e+57
0.00120191,6.07227e-11,1.14996e-11,1.77372e-08,0.446417,0.99817,0.608526,4.18879e+18,2.02e+06,9.23563e+54
0.00374904,4.14392e-12,7.77847e-13,4.63356e-09,0.446417,0.98936,0.608526,4.18879e+18,2.02e+06,6.24707e+53
0.00150501,2.62109e-11,4.96078e-12,1.16533e-08,0.446417,0.997561,0.608526,4.18879e+18,2.02e+06,3.98412e+54
0.123482,1.07094e-08,2.17159e-10,2.35555e-07,0.446417,0.106877,0.608526,4.18879e+18,2.02e+06,1.74406e+56
0.0277749,1.95303e-10,2.83176e-11,3.181e-08,0.446417,0.76422,0.608526,4.18879e+18,2.02e+06,2.27425e+55
0.0272077,1.39471e-11,2.03889e-12,8.50063e-09,0.446417,0.770519,0.608526,4.18879e+18,2.02e+06,1.63748e+54
0.108518,3.73454e-11,1.0826e-12,1.391e-08,0.446417,0.152792,0.608526,4.18879e+18,2.02e+06,8.69458e+53
0.0369991,5.20649e-09,6.54484e-10,1.64241e-07,0.446417,0.66256,0.608526,4.18879e+18,2.02e+06,5.25632e+56
0.0250055,5.6298e-10,8.49066e-11,5.40077e-08,0.446417,0.794914,0.608526,4.18879e+18,2.02e+06,6.81906e+55
0.0282337,1.13305e-12,1.63188e-13,2.42289e-09,0.446417,0.759122,0.608526,4.18879e+18,2.02e+06,1.3106e+53
0.324411,1.52696e-08,1.26523e-12,2.8127e-07,0.446417,0.000436731,0.608526,4.18879e+18,2.02e+06,1.01614e+54
0.0044464,2.37883e-10,4.44925e-11,3.51068e-08,0.446417,0.985814,0.608526,4.18879e+18,2.02e+06,3.5733e+55
0.00986666,4.12796e-11,7.42404e-12,1.46244e-08,0.446417,0.947929,0.608526,4.18879e+18,2.02e+06,5.96242e+54
0.0200416,6.41142e-10,1.0327e-10,5.7635e-08,0.446417,0.848969,0.608526,4.18879e+18,2.02e+06,8.29387e+55
0.0869169,9.4391e-11,4.47329e-12,2.21144e-08,0.446417,0.249786,0.608526,4.18879e+18,2.02e+06,3.59261e+54
0.00116346,2.27717e-12,4.31279e-13,3.43485e-09,0.446417,0.998237,0.608526,4.18879e+18,2.02e+06,3.4637e+53
0.00101829,3.53377e-08,6.69427e-09,4.27887e-07,0.446417,0.998473,0.608526,4.18879e+18,2.02e+06,5.37633e+57
0.00212864,7.99498e-07,1.51062e-07,2.03525e-06,0.446417,0.995886,0.608526,4.18879e+18,2.02e+06,1.21322e+59
0.152614,6.58047e-09,6.44717e-11,1.84645e-07,0.446417,0.0516397,0.608526,4.18879e+18,2.02e+06,5.17788e+55
0.00281806,4.30769e-12,8.11924e-13,4.72423e-09,0.446417,0.993442,0.608526,4.18879e+18,2.02e+06,6.52076e+53
0.215703,4.01552e-10,7.33946e-13,4.56121e-08,0.446417,0.00963371,0.608526,4.18879e+18,2.02e+06,5.8945e+53
0.150162,1.77134e-09,1.84762e-11,9.57988e-08,0.446417,0.0549772,0.608526,4.18879e+18,2.02e+06,1.48387e+55
0.0010135,2.73658e-12,5.18413e-13,3.76542e-09,0.446417,0.99848,0.608526,4.18879e+18,2.02e+06,4.1635e+53
0.0223432,2.16945e-11,3.39216e-12,1.06019e-08,0.446417,0.824133,0.608526,4.18879e+18,2.02e+06,2.72432e+54
0.00199328,1.36786e-12,2.58558e-13,2.66213e-09,0.446417,0.996296,0.608526,4.18879e+18,2.02e+06,2.07654e+53
0.00108682,1.79718e-12,3.40416e-13,3.05144e-09,0.446417,0.998365,0.608526,4.18879e+18,2.02e+06,2.73396e+53
0.054551,9.6077e-11,8.85511e-12,2.2311e-08,0.446417,0.485787,0.608526,4.18879e+18,2.02e+06,7.11175e+54
0.146117,4.2022e-11,4.85772e-13,1.47553e-08,0.446417,0.0609294,0.608526,4.18879e+18,2.02e+06,3.90135e+53
0.0432481,6.68374e-09,7.56188e-10,1.86088e-07,0.446417,0.596323,0.608526,4.18879e+18,2.02e+06,6.07313e+56
0.00159409,3.24306e-11,6.1367e-12,1.29625e-08,0.446417,0.997357,0.608526,4.18879e+18,2.02e+06,4.92853e+54
0.00172848,6.60754e-10,1.2499e-10,5.85099e-08,0.446417,0.997025,0.608526,4.18879e+18,2.02e+06,1.00382e+56
0.0711161,3.15098e-08,2.09215e-09,4.04048e-07,0.446417,0.34996,0.608526,4.18879e+18,2.02e+06,1.68026e+57
0.00121106,5.55686e-11,1.05234e-11,1.69678e-08,0.446417,0.998153,0.608526,4.18879e+18,2.02e+06,8.45159e+54
0.00569283,1.35517e-07,2.51606e-08,8.37926e-07,0.446417,0.978588,0.608526,4.18879e+18,2.02e+06,2.02071e+58
0.00994468,3.39598e-11,6.1034e-12,1.32645e-08,0.446417,0.947279,0.608526,4.18879e+18,2.02e+06,4.90179e+54
0.443528,2.11868e-07,5.04227e-13,1.04771e-06,0.446417,1.25439e-05,0.608526,4.18879e+18,2.02e+06,4.04957e+53
0.0111109,8.8392e-07,1.57188e-07,2.14001e-06,0.446417,0.937298,0.608526,4.18879e+18,2.02e+06,1.26242e+59
0.00106889,1.78062e-07,3.3729e-08,9.60496e-07,0.446417,0.998394,0.608526,4.18879e+18,2.02e+06,2.70886e+58
0.0109722,6.6539e-07,1.1848e-07,1.85672e-06,0.446417,0.93851,0.608526,4.18879e+18,2.02e+06,9.51539e+58
0.0222751,9.32845e-11,1.45991e-11,2.19844e-08,0.446417,0.824874,0.608526,4.18879e+18,2.02e+06,1.17249e+55
0.0238689,4.00477e-12,6.135e-13,4.5551e-09,0.446417,0.807437,0.608526,4.18879e+18,2.02e+06,4.92717e+53
0.00400666,1.46597e-12,2.74822e-13,2.75595e-09,0.446417,0.988095,0.608526,4.18879e+18,2.02e+06,2.20716e+53
0.00830719,1.91797e-08,3.49473e-09,3.15232e-07,0.446417,0.960381,0.608526,4.18879e+18,2.02e+06,2.8067e+57
0.00341644,3.76601e-09,7.08019e-10,1.39685e-07,0.446417,0.99091,0.608526,4.18879e+18,2.02e+06,5.68627e+56
