m_phi(GeV),sin_theta^2,Q_phi,C_phiN,G_phi,xi,P_esc,V_SN,lambda_phi,energy loss rate
0.0165582,1.427e-10,2.39697e-11,2.71908e-08,0.446417,0.885338,0.274705,4.18879e+18,773999,8.69027e+54
0.0245713,4.57114e-11,6.93559e-12,1.53894e-08,0.446417,0.799705,0.652827,4.18879e+18,2.34514e+06,5.97564e+54
0.0118981,2.83353e-11,5.00123e-12,1.21164e-08,0.446417,0.930293,0.776008,4.18879e+18,3.94347e+06,5.12208e+54
0.0150398,8.05722e-10,1.37664e-10,6.46104e-08,0.446417,0.900548,0.000700015,4.18879e+18,137664,1.27184e+53
0.109985,1.16766e-10,3.27022e-12,2.45962e-08,0.446417,0.147615,0.0464606,4.18879e+18,325863,2.00524e+53
0.00340811,4.35379e-11,8.18554e-12,1.50191e-08,0.446417,0.990947,0.680185,4.18879e+18,2.5948e+06,7.34815e+54
0.00296555,6.53929e-10,1.23181e-10,5.82069e-08,0.446417,0.992851,0.00306682,4.18879e+18,172799,4.98579e+53
0.0203747,1.20933e-11,1.93972e-12,7.91555e-09,0.446417,0.845407,0.895038,4.18879e+18,9.01853e+06,2.29131e+54
0.0658313,4.52629e-12,3.34725e-13,4.84262e-09,0.446417,0.389778,0.941594,4.18879e+18,1.66187e+07,4.15964e+53
0.0242285,1.5945e-11,2.43069e-12,9.08913e-09,0.446417,0.803481,0.86198,4.18879e+18,6.73345e+06,2.76523e+54
0.00402129,4.88365e-10,9.15461e-11,5.03016e-08,0.446417,0.988021,0.0132395,4.18879e+18,231241,1.59961e+54
0.00693107,8.11521e-10,1.49414e-10,6.48425e-08,0.446417,0.97043,0.00074268,4.18879e+18,138791,1.46453e+53
0.00333333,3.23454e-10,6.08328e-11,4.0937e-08,0.446417,0.991282,0.0570951,4.18879e+18,349283,4.58396e+54
0.00175374,4.61493e-12,8.72914e-13,4.88981e-09,0.446417,0.99696,0.96,4.18879e+18,2.44968e+07,1.10598e+54
0.00350934,4.69698e-12,8.82665e-13,4.93309e-09,0.446417,0.990487,0.959273,4.18879e+18,2.40507e+07,1.11749e+54
0.0017879,1.89478e-12,3.58365e-13,3.1332e-09,0.446417,0.99687,0.983379,4.18879e+18,5.96639e+07,4.65105e+53
0.0236533,6.60661e-10,1.01505e-10,5.85058e-08,0.446417,0.809805,0.00215865,4.18879e+18,162924,2.89184e+53
0.0475442,5.51526e-10,5.78395e-11,5.34555e-08,0.446417,0.552751,0.00242433,4.18879e+18,166072,1.85063e+53
0.0288284,2.34153e-11,3.34305e-12,1.10144e-08,0.446417,0.752514,0.800029,4.18879e+18,4.48251e+06,3.52981e+54
0.0255756,1.66388e-12,2.48951e-13,2.9361e-09,0.446417,0.788611,0.984526,4.18879e+18,6.41285e+07,3.23478e+53
0.0106943,1.01573e-10,1.81326e-11,2.29403e-08,0.446417,0.94092,0.403765,4.18879e+18,1.10266e+06,9.66253e+54
0.00242065,1.00527e-10,1.89757e-11,2.28218e-08,0.446417,0.99492,0.410893,4.18879e+18,1.12433e+06,1.02904e+55
0.0273522,1.94662e-12,2.8398e-13,3.17577e-09,0.446417,0.768915,0.981764,4.18879e+18,5.43379e+07,3.67958e+53
0.0520618,1.39672e-11,1.34872e-12,8.50675e-09,0.446417,0.508961,0.852803,4.18879e+18,6.28114e+06,1.51801e+54
0.0520455,6.8971e-11,6.6621e-12,1.89035e-08,0.446417,0.509115,0.455597,4.18879e+18,1.27219e+06,4.00586e+54
0.00219083,1.53622e-10,2.90206e-11,2.82122e-08,0.446417,0.995689,0.256898,4.18879e+18,735799,9.83948e+54
0.00889713,1.15988e-12,2.10332e-13,2.45141e-09,0.446417,0.955794,0.989728,4.18879e+18,9.68524e+07,2.74742e+53
0.00911493,7.9356e-13,1.43643e-13,2.02768e-09,0.446417,0.954062,0.992958,4.18879e+18,1.41514e+08,1.88243e+53
0.00133882,3.70714e-12,7.01876e-13,4.38257e-09,0.446417,0.997912,0.967743,4.18879e+18,3.04987e+07,8.96446e+53
0.0154592,3.37492e-10,5.73971e-11,4.18159e-08,0.446417,0.896393,0.0475363,4.18879e+18,328286,3.60097e+54
0.00491677,5.93011e-10,1.10621e-10,5.54295e-08,0.446417,0.983213,0.00522298,4.18879e+18,190309,7.62537e+53
0.0291479,6.97683e-13,9.91398e-14,1.90125e-09,0.446417,0.748965,0.993363,4.18879e+18,1.50179e+08,1.29975e+53
0.00291088,2.13589e-11,4.02429e-12,1.05196e-08,0.446417,0.993073,0.827773,4.18879e+18,5.29058e+06,4.39647e+54
0.00723017,4.33012e-10,7.95519e-11,4.73652e-08,0.446417,0.968328,0.0213663,4.18879e+18,260020,2.24328e+54
0.00764063,5.03309e-12,9.21842e-13,5.10654e-09,0.446417,0.965368,0.956259,4.18879e+18,2.23588e+07,1.16342e+54
0.0325473,4.48453e-12,6.05185e-13,4.82023e-09,0.446417,0.711284,0.957282,4.18879e+18,2.29076e+07,7.64595e+53
0.00372868,1.58022e-12,2.96649e-13,2.86133e-09,0.446417,0.989457,0.986107,4.18879e+18,7.14779e+07,3.86075e+53
0.00832742,8.15961e-13,1.48652e-13,2.0561e-09,0.446417,0.960227,0.992769,4.18879e+18,1.37789e+08,1.94771e+53
0.0281908,2.74745e-10,3.95952e-11,3.77289e-08,0.446417,0.759599,0.0736104,4.18879e+18,383324,3.84668e+54
0.00232065,6.52734e-10,1.23254e-10,5.81537e-08,0.446417,0.995262,0.00310444,4.18879e+18,173164,5.04999e+53
0.117978,6.32501e-11,1.46484e-12,1.81026e-08,0.446417,0.122068,0.145436,4.18879e+18,518726,2.81167e+53
0.00111736,4.92662e-13,9.33138e-14,1.59766e-09,0.446417,0.998315,0.995652,4.18879e+18,2.29504e+08,1.22619e+53
0.00981021,2.98842e-11,5.37726e-12,1.24432e-08,0.446417,0.948397,0.76612,4.18879e+18,3.75363e+06,5.43703e+54
0.0017301,5.10036e-13,9.64793e-14,1.62559e-09,0.446417,0.997021,0.995499,4.18879e+18,2.21654e+08,1.26759e+53
0.00279787,5.31661e-11,1.00217e-11,1.65969e-08,0.446417,0.993522,0.624708,4.18879e+18,2.12555e+06,8.2627e+54
0.0141729,6.45761e-10,1.1137e-10,5.78423e-08,0.446417,0.909009,0.00299963,4.18879e+18,172146,4.409e+53
0.00968646,1.23449e-10,2.22369e-11,2.52903e-08,0.446417,0.94942,0.332765,4.18879e+18,908855,9.766e+54
0.0228356,5.69319e-12,8.84386e-13,5.4311e-09,0.446417,0.818761,0.948653,4.18879e+18,1.89723e+07,1.10727e+54
0.0585117,2.20698e-12,1.88583e-13,3.3815e-09,0.446417,0.450376,0.97343,4.18879e+18,3.71387e+07,2.42276e+53
0.0747945,1.49943e-12,9.22184e-14,2.78723e-09,0.446417,0.324163,0.977841,4.18879e+18,4.46325e+07,1.19012e+53
0.00109544,1.0269e-11,1.94509e-12,7.29413e-09,0.446417,0.998351,0.913181,4.18879e+18,1.10106e+07,2.34423e+54
0.00456536,2.22045e-12,4.15032e-13,3.3918e-09,0.446417,0.985171,0.980522,4.18879e+18,5.08394e+07,5.37085e+53
0.0124172,4.91023e-10,8.62259e-11,5.04383e-08,0.446417,0.925566,0.0122857,4.18879e+18,227317,1.39811e+54
0.0139439,1.09523e-11,1.89345e-12,7.5329e-09,0.446417,0.911214,0.906222,4.18879e+18,1.01557e+07,2.26461e+54
0.0035711,2.06075e-12,3.87149e-13,3.26755e-09,0.446417,0.990201,0.981922,4.18879e+18,5.48157e+07,5.01717e+53
0.0879998,7.43483e-11,3.44038e-12,1.96266e-08,0.446417,0.243897,0.259657,4.18879e+18,741725,1.17899e+54
0.0298109,2.37511e-11,3.34181e-12,1.10931e-08,0.446417,0.7416,0.796496,4.18879e+18,4.39534e+06,3.51292e+54
0.021616,3.33282e-12,5.26115e-13,4.15542e-09,0.446417,0.832033,0.969761,4.18879e+18,3.25697e+07,6.73363e+53
0.00281339,2.56462e-10,4.83395e-11,3.6452e-08,0.446417,0.993461,0.103368,4.18879e+18,440636,6.59464e+54
0.00168062,2.98134e-11,5.64026e-12,1.24284e-08,0.446417,0.997146,0.768195,4.18879e+18,3.79204e+06,5.71839e+54
0.0826314,3.97611e-12,2.06906e-13,4.53877e-09,0.446417,0.274274,0.935699,4.18879e+18,1.50483e+07,2.55512e+53
0.00130583,9.04881e-12,1.71333e-12,6.84708e-09,0.446417,0.997977,0.923086,4.18879e+18,1.24949e+07,2.08731e+54
0.123296,1.13404e-11,2.30993e-13,7.66519e-09,0.446417,0.10736,0.681905,4.18879e+18,2.61217e+06,2.07886e+53
0.00101121,8.64058e-11,1.63686e-11,2.11583e-08,0.446417,0.998484,0.465716,4.18879e+18,1.30859e+06,1.00609e+55
0.0041967,2.41946e-11,4.53128e-12,1.11962e-08,0.446417,0.987127,0.807128,4.18879e+18,4.667e+06,4.82689e+54
0.0443888,2.12077e-10,2.35216e-11,3.31479e-08,0.446417,0.584582,0.105171,4.18879e+18,444068,3.26489e+54
0.00282406,3.43732e-12,6.4786e-13,4.22007e-09,0.446417,0.993419,0.970041,4.18879e+18,3.28761e+07,8.29421e+53
0.00524332,1.45691e-11,2.7125e-12,8.68812e-09,0.446417,0.981316,0.878857,4.18879e+18,7.74409e+06,3.14624e+54
0.0927269,9.52119e-12,3.96597e-13,7.02353e-09,0.446417,0.219548,0.830179,4.18879e+18,5.37376e+06,4.34535e+53
0.00263381,5.53124e-11,1.04328e-11,1.69286e-08,0.446417,0.994149,0.612978,4.18879e+18,2.04322e+06,8.44017e+54
0.0446992,3.46916e-11,3.82679e-12,1.34067e-08,0.446417,0.581409,0.691157,4.18879e+18,2.70749e+06,3.49072e+54
0.00358383,1.57459e-12,2.95796e-13,2.85623e-09,0.446417,0.990142,0.986157,4.18879e+18,7.174e+07,3.84984e+53
0.0382317,2.4679e-10,3.04004e-11,3.5758e-08,0.446417,0.649265,0.0823952,4.18879e+18,400646,3.30586e+54
0.00311381,3.20103e-10,6.02604e-11,4.07244e-08,0.446417,0.992234,0.0588334,4.18879e+18,352980,4.67908e+54
0.0963048,1.72425e-10,6.62555e-12,2.98889e-08,0.446417,0.202532,0.0280513,4.18879e+18,279858,2.45289e+53
0.00132124,1.0369e-11,1.96323e-12,7.32955e-09,0.446417,0.997947,0.91237,4.18879e+18,1.0904e+07,2.36399e+54
0.037298,1.66103e-11,2.07781e-12,9.2768e-09,0.446417,0.659327,0.846299,4.18879e+18,5.99285e+06,2.32078e+54
0.101255,5.00457e-12,1.71745e-13,5.09205e-09,0.446417,0.18088,0.893363,4.18879e+18,8.86937e+06,2.02496e+53
0.00341071,7.5867e-11,1.42635e-11,1.9826e-08,0.446417,0.990936,0.51091,4.18879e+18,1.48908e+06,9.61778e+54
0.00910232,2.92963e-12,5.30352e-13,3.89597e-09,0.446417,0.954162,0.97425,4.18879e+18,3.83331e+07,6.81927e+53
0.0670873,5.4666e-12,3.9414e-13,5.32192e-09,0.446417,0.380018,0.928831,4.18879e+18,1.35468e+07,4.8316e+53
0.00669272,6.98563e-12,1.28834e-12,6.01606e-09,0.446417,0.972069,0.939877,4.18879e+18,1.61277e+07,1.59811e+54
0.0165513,6.84326e-12,1.14957e-12,5.95444e-09,0.446417,0.885407,0.939921,4.18879e+18,1.61403e+07,1.42603e+54
0.00690196,1.37716e-12,2.5361e-13,2.67117e-09,0.446417,0.970631,0.987847,4.18879e+18,8.17882e+07,3.30644e+53
0.0567159,1.80315e-12,1.59492e-13,3.05651e-09,0.446417,0.466206,0.978657,4.18879e+18,4.63591e+07,2.06003e+53
0.0502191,2.67222e-10,2.66961e-11,3.72088e-08,0.446417,0.526559,0.0501928,4.18879e+18,334279,1.76845e+54
0.00303511,1.71822e-10,3.23569e-11,2.98366e-08,0.446417,0.992564,0.218572,4.18879e+18,657623,9.33394e+54
0.00194646,3.90525e-12,7.38288e-13,4.49815e-09,0.446417,0.996432,0.966044,4.18879e+18,2.89468e+07,9.41296e+53
0.00860816,5.00787e-11,9.1028e-12,1.61078e-08,0.446417,0.958061,0.640433,4.18879e+18,2.24417e+06,7.694e+54
0.0201725,1.21175e-10,1.94857e-11,2.50562e-08,0.446417,0.847571,0.329463,4.18879e+18,900719,8.47281e+54
0.00686929,4.09465e-10,7.54225e-11,4.60594e-08,0.446417,0.970858,0.0263772,4.18879e+18,275090,2.62563e+54
0.00365619,1.11945e-10,2.10223e-11,2.4083e-08,0.446417,0.989802,0.371184,4.18879e+18,1.00903e+06,1.02985e+55
0.00557928,5.98521e-10,1.11204e-10,5.56864e-08,0.446417,0.979289,0.00495887,4.18879e+18,188449,7.27789e+53
0.00151235,2.33264e-12,4.41478e-13,3.47643e-09,0.446417,0.997545,0.979579,4.18879e+18,4.84679e+07,5.70759e+53
0.0670333,1.59089e-10,1.14828e-11,2.87098e-08,0.446417,0.380434,0.116823,4.18879e+18,465809,1.77043e+54
0.0596235,1.02858e-11,8.60143e-13,7.30008e-09,0.446417,0.440763,0.880663,4.18879e+18,7.87007e+06,9.99733e+53
0.00582486,2.09697e-11,3.89005e-12,1.04233e-08,0.446417,0.977762,0.830303,4.18879e+18,5.37747e+06,4.2628e+54
0.0257954,9.91785e-13,1.47934e-13,2.26683e-09,0.446417,0.786179,0.990738,4.18879e+18,1.07474e+08,1.93433e+53
0.00198465,1.38586e-11,2.61967e-12,8.47362e-09,0.446417,0.996321,0.884621,4.18879e+18,8.1569e+06,3.0585e+54
0.0320461,1.6025e-10,2.1794e-11,2.88143e-08,0.446417,0.716823,0.211127,4.18879e+18,643023,6.07275e+54
0.00261018,1.86994e-10,3.52733e-11,3.1126e-08,0.446417,0.994237,0.191172,4.18879e+18,604386,8.89967e+54
0.00144142,5.93596e-12,1.12362e-12,5.54568e-09,0.446417,0.9977,0.948852,4.18879e+18,1.90467e+07,1.40709e+54
0.00577604,1.76116e-11,3.26811e-12,9.55233e-09,0.446417,0.978069,0.855408,4.18879e+18,6.40313e+06,3.68956e+54
0.00162919,1.23076e-11,2.32872e-12,7.98539e-09,0.446417,0.997273,0.896852,4.18879e+18,9.18578e+06,2.75639e+54
0.0027312,1.03044e-12,1.94286e-13,2.31058e-09,0.446417,0.99378,0.990923,4.18879e+18,1.09672e+08,2.54089e+53
0.0137744,2.6345e-11,4.5627e-12,1.16831e-08,0.446417,0.912839,0.789173,4.18879e+18,4.2237e+06,4.75223e+54
0.0423669,5.78463e-12,6.64507e-13,5.47454e-09,0.446417,0.605473,0.941382,4.18879e+18,1.65565e+07,8.25599e+53
0.0241568,3.94971e-10,6.02693e-11,4.52368e-08,0.446417,0.804271,0.0252773,4.18879e+18,271917,2.01062e+54
0.0113556,3.1018e-10,5.50326e-11,4.00882e-08,0.446417,0.935142,0.0624741,4.18879e+18,360632,4.53757e+54
0.0780785,1.47609e-10,8.46974e-12,2.76545e-08,0.446417,0.302432,0.0993131,4.18879e+18,433059,1.11015e+54
0.00148213,6.96919e-12,1.31908e-12,6.00898e-09,0.446417,0.997612,0.940219,4.18879e+18,1.62227e+07,1.63684e+54
0.00259054,5.90726e-10,1.11439e-10,5.53226e-08,0.446417,0.99431,0.00537018,4.18879e+18,191320,7.89823e+53
0.0291723,7.87553e-13,1.1187e-13,2.01999e-09,0.446417,0.748693,0.99251,4.18879e+18,1.33024e+08,1.46538e+53
0.00868834,4.08016e-11,7.41165e-12,1.45394e-08,0.446417,0.957436,0.695514,4.18879e+18,2.75411e+06,6.80338e+54
0.0501646,4.13976e-12,4.13985e-13,4.63124e-09,0.446417,0.527085,0.954731,4.18879e+18,2.1589e+07,5.21638e+53
0.00513248,7.45834e-12,1.38953e-12,6.21628e-09,0.446417,0.981968,0.936037,4.18879e+18,1.51287e+07,1.71658e+54
0.031796,2.09015e-12,2.85359e-13,3.29078e-09,0.446417,0.719589,0.979948,4.18879e+18,4.93742e+07,3.69061e+53
0.00837152,3.36342e-10,6.12535e-11,4.17446e-08,0.446417,0.959889,0.0501957,4.18879e+18,334253,4.0579e+54
0.0172488,1.62483e-10,2.70748e-11,2.90144e-08,0.446417,0.878275,0.228955,4.18879e+18,678356,8.18126e+54
0.123873,6.66625e-12,1.33897e-13,5.87693e-09,0.446417,0.105867,0.796439,4.18879e+18,4.39406e+06,1.40743e+53
0.0026235,2.37557e-11,4.4809e-12,1.10941e-08,0.446417,0.994188,0.810423,4.18879e+18,4.75742e+06,4.7927e+54
0.0036969,9.00171e-11,1.69012e-11,2.15959e-08,0.446417,0.989609,0.450701,4.18879e+18,1.2548e+06,1.00533e+55
0.0196733,4.93138e-10,7.97979e-11,5.05468e-08,0.446417,0.852893,0.0109943,4.18879e+18,221724,1.15788e+54
0.0041028,6.78612e-12,1.27156e-12,5.92953e-09,0.446417,0.987609,0.941675,4.18879e+18,1.66404e+07,1.5803e+54
0.0144052,1.51233e-12,2.60176e-13,2.7992e-09,0.446417,0.906759,0.986479,4.18879e+18,7.34631e+07,3.38735e+53
0.088682,1.19621e-11,5.4525e-13,7.87251e-09,0.446417,0.240248,0.803107,4.18879e+18,4.56128e+06,5.77927e+53
0.00539213,8.68582e-13,1.61568e-13,2.12136e-09,0.446417,0.980428,0.99233,4.18879e+18,1.29878e+08,2.116e+53
0.035408,6.75115e-13,8.70816e-14,1.87025e-09,0.446417,0.67986,0.993328,4.18879e+18,1.49387e+08,1.14162e+53
0.0159244,5.68649e-11,9.62082e-12,1.71645e-08,0.446417,0.891742,0.598137,4.18879e+18,1.94586e+06,7.59481e+54
0.00230203,6.35778e-11,1.2006e-11,1.81494e-08,0.446417,0.995325,0.56979,4.18879e+18,1.77783e+06,9.02855e+54
0.00285206,4.16903e-13,7.85683e-14,1.46969e-09,0.446417,0.993308,0.996318,4.18879e+18,2.71057e+08,1.03312e+53
0.0484865,2.5401e-12,2.61896e-13,3.62773e-09,0.446417,0.543438,0.97241,4.18879e+18,3.57475e+07,3.36111e+53
0.00483201,4.32359e-13,8.06925e-14,1.49669e-09,0.446417,0.983694,0.996176,4.18879e+18,2.6104e+08,1.0609e+53
0.0122179,6.44006e-13,1.13313e-13,1.82665e-09,0.446417,0.92739,0.994249,4.18879e+18,1.73391e+08,1.48689e+53
0.010375,1.51349e-10,2.70969e-11,2.80026e-08,0.446417,0.943655,0.259089,4.18879e+18,740445,9.2656e+54
0.0390263,1.17618e-12,1.42984e-13,2.46857e-09,0.446417,0.640749,0.988105,4.18879e+18,8.35739e+07,1.86464e+53
0.00188142,1.03321e-12,1.95365e-13,2.31368e-09,0.446417,0.996616,0.990902,4.18879e+18,1.09413e+08,2.55494e+53
0.00880336,5.20497e-10,9.44599e-11,5.19301e-08,0.446417,0.956534,0.00972721,4.18879e+18,215857,1.21266e+54
0.00374153,1.30705e-10,2.45354e-11,2.60229e-08,0.446417,0.989396,0.314362,4.18879e+18,864157,1.01795e+55
0.0170642,1.7488e-12,2.92036e-13,3.01009e-09,0.446417,0.880172,0.984267,4.18879e+18,6.30621e+07,3.79362e+53
0.00189428,4.9596e-13,9.37751e-14,1.603e-09,0.446417,0.99658,0.995622,4.18879e+18,2.27934e+08,1.23221e+53
0.01126,1.58449e-11,2.81376e-12,9.06053e-09,0.446417,0.935986,0.867945,4.18879e+18,7.06107e+06,3.22317e+54
0.0207288,7.33505e-11,1.17123e-11,1.94944e-08,0.446417,0.841607,0.509932,4.18879e+18,1.48492e+06,7.88238e+54
0.0124207,4.12646e-11,7.24599e-12,1.46217e-08,0.446417,0.925533,0.690933,4.18879e+18,2.70491e+06,6.6075e+54
0.0791757,2.16624e-12,1.21424e-13,3.35014e-09,0.446417,0.295439,0.966158,4.18879e+18,2.90502e+07,1.5483e+53
0.00711563,1.56009e-10,2.86857e-11,2.84305e-08,0.446417,0.969139,0.250209,4.18879e+18,721798,9.47265e+54
0.00288161,2.17819e-11,4.10448e-12,1.06233e-08,0.446417,0.99319,0.824682,4.18879e+18,5.18791e+06,4.46733e+54
0.00371027,4.30953e-12,8.09085e-13,4.72525e-09,0.446417,0.989545,0.962565,4.18879e+18,2.62099e+07,1.02785e+54
0.00535568,1.636e-12,3.04385e-13,2.91139e-09,0.446417,0.980647,0.985603,4.18879e+18,6.89569e+07,3.9594e+53
0.0920525,2.95131e-11,1.24805e-12,1.23657e-08,0.446417,0.222889,0.565145,4.18879e+18,1.75256e+06,9.30888e+53
0.00859649,2.09123e-10,3.80158e-11,3.29162e-08,0.446417,0.958152,0.15555,4.18879e+18,537421,7.80438e+54
0.0846766,1.46433e-10,7.28864e-12,2.75441e-08,0.446417,0.262349,0.080155,4.18879e+18,396284,7.71048e+53
0.0090047,5.92422e-11,1.07334e-11,1.75196e-08,0.446417,0.954941,0.590101,4.18879e+18,1.89592e+06,8.35923e+54
0.010909,1.17079e-12,2.08594e-13,2.46292e-09,0.446417,0.939061,0.989597,4.18879e+18,9.56244e+07,2.72436e+53
0.0300304,8.7879e-11,1.23241e-11,2.13379e-08,0.446417,0.739163,0.430455,4.18879e+18,1.18647e+06,7.00142e+54
0.0179469,7.00093e-11,1.15699e-11,1.90453e-08,0.446417,0.871055,0.529089,4.18879e+18,1.57093e+06,8.07908e+54
0.0594895,1.79624e-11,1.50603e-12,9.64699e-09,0.446417,0.441915,0.801243,4.18879e+18,4.51343e+06,1.59258e+54
0.00125957,5.59626e-10,1.05971e-10,5.38466e-08,0.446417,0.998065,0.00708616,4.18879e+18,202036,9.9106e+53
0.0657407,1.9103e-12,1.41527e-13,3.14601e-09,0.446417,0.39049,0.974948,4.18879e+18,3.94205e+07,1.82107e+53
0.0270037,1.37389e-11,2.01437e-12,8.43695e-09,0.446417,0.772784,0.878386,4.18879e+18,7.71253e+06,2.33522e+54
0.0330353,2.29943e-11,3.07959e-12,1.09149e-08,0.446417,0.705899,0.798889,4.18879e+18,4.4541e+06,3.247e+54
0.022087,7.87895e-10,1.23612e-10,6.38916e-08,0.446417,0.826921,0.000694343,4.18879e+18,137512,1.13276e+53
0.00398315,6.99962e-10,1.31236e-10,6.02208e-08,0.446417,0.988212,0.00203326,4.18879e+18,161341,3.52168e+53
0.0024033,1.85421e-10,3.50027e-11,3.09948e-08,0.446417,0.99498,0.193879,4.18879e+18,609566,8.95644e+54
0.01303,1.44693e-10,2.52528e-11,2.738e-08,0.446417,0.919882,0.27304,4.18879e+18,770366,9.09997e+54
0.00128971,2.84398e-12,5.38504e-13,3.8386e-09,0.446417,0.998008,0.97516,4.18879e+18,3.97556e+07,6.93056e+53
0.0308501,4.09116e-10,5.66681e-11,4.60398e-08,0.446417,0.730067,0.0193978,4.18879e+18,253662,1.45076e+54
0.0398172,6.44734e-12,7.73473e-13,5.77963e-09,0.446417,0.632318,0.936141,4.18879e+18,1.51556e+07,9.55631e+53
0.00129211,1.33414e-11,2.52616e-12,8.31399e-09,0.446417,0.998003,0.888697,4.18879e+18,8.4747e+06,2.96291e+54
0.00135898,3.2047e-11,6.06724e-12,1.28856e-08,0.446417,0.997872,0.753184,4.18879e+18,3.52801e+06,6.03109e+54
0.00793585,5.49784e-11,1.00469e-11,1.68774e-08,0.446417,0.963186,0.613393,4.18879e+18,2.04609e+06,8.13342e+54
0.0109472,1.33427e-11,2.37636e-12,8.3144e-09,0.446417,0.938728,0.887639,4.18879e+18,8.39024e+06,2.78389e+54
0.029447,7.12944e-13,1.00859e-13,1.92193e-09,0.446417,0.745642,0.993207,4.18879e+18,1.46723e+08,1.32208e+53
0.017346,1.75107e-10,2.91452e-11,3.01204e-08,0.446417,0.877274,0.20408,4.18879e+18,629262,7.85001e+54
