m_phi(GeV),sin_theta^2,Q_phi,C_phiN,G_phi,xi,P_esc,V_SN,lambda_phi,energy loss rate
0.0102143,1.30992e-11,2.34862e-12,8.2382e-09,0.446417,0.945017,0.640206,4.18879e+18,2.24233e+06,1.98444e+54
0.0205328,1.7813e-10,2.85141e-11,3.03793e-08,0.446417,0.843712,0.00445222,4.18879e+18,184694,1.67548e+53
0.0150106,9.31537e-12,1.59211e-12,6.9472e-09,0.446417,0.900836,0.739104,4.18879e+18,3.30779e+06,1.55304e+54
0.00154113,1.86041e-12,3.5208e-13,3.10466e-09,0.446417,0.99748,0.935332,4.18879e+18,1.49579e+07,4.34621e+53
0.00645962,3.12752e-11,5.77734e-12,1.27295e-08,0.446417,0.973642,0.333864,4.18879e+18,911559,2.54567e+54
0.00177859,2.25132e-11,4.25809e-12,1.08001e-08,0.446417,0.996895,0.445508,4.18879e+18,1.2368e+06,2.50365e+54
0.0523979,3.30985e-12,3.17621e-13,4.14108e-09,0.446417,0.505791,0.941472,4.18879e+18,1.65807e+07,3.94657e+53
0.00249583,1.23525e-10,2.33106e-11,2.5298e-08,0.446417,0.994654,0.0119586,4.18879e+18,225922,3.67908e+53
0.0723382,1.94182e-10,1.2571e-11,3.17186e-08,0.446417,0.341216,0.0919033,4.18879e+18,418933,1.52477e+54
0.00319496,7.86323e-12,1.47976e-12,6.38278e-09,0.446417,0.991887,0.755042,4.18879e+18,3.55894e+06,1.47457e+54
0.0439395,1.67049e-12,1.86736e-13,2.94192e-09,0.446417,0.589193,0.965163,4.18879e+18,2.82023e+07,2.37867e+53
0.0422367,2.48663e-12,2.86291e-13,3.58934e-09,0.446417,0.606831,0.947089,4.18879e+18,1.83952e+07,3.57851e+53
0.0272298,1.1232e-10,1.64146e-11,2.41233e-08,0.446417,0.770273,0.0442963,4.18879e+18,320836,9.59623e+53
0.0881202,4.93714e-11,2.27854e-12,1.59936e-08,0.446417,0.24325,0.648783,4.18879e+18,2.3113e+06,1.95101e+54
0.0267345,3.18026e-12,4.68085e-13,4.0592e-09,0.446417,0.77577,0.914954,4.18879e+18,1.12509e+07,5.65233e+53
0.0856375,4.87459e-11,2.37589e-12,1.5892e-08,0.446417,0.256898,0.6369,4.18879e+18,2.21659e+06,1.99711e+54
0.0922434,1.5962e-10,6.72127e-12,2.87577e-08,0.446417,0.221939,0.27908,4.18879e+18,783541,2.47561e+54
0.00349828,5.97202e-13,1.12233e-13,1.75902e-09,0.446417,0.990537,0.978914,4.18879e+18,4.69237e+07,1.45001e+53
0.0102563,7.11728e-11,1.27561e-11,1.92029e-08,0.446417,0.944662,0.088728,4.18879e+18,412851,1.49377e+54
0.0033231,2.36221e-11,4.44289e-12,1.10629e-08,0.446417,0.991327,0.430146,4.18879e+18,1.18535e+06,2.52223e+54
0.00268977,2.73751e-12,5.1623e-13,3.76606e-09,0.446417,0.993939,0.906628,4.18879e+18,1.02016e+07,6.17698e+53
0.0524992,3.18431e-11,3.04998e-12,1.28445e-08,0.446417,0.504839,0.560379,4.18879e+18,1.7267e+06,2.25571e+54
0.00671666,1.23872e-12,2.28415e-13,2.53335e-09,0.446417,0.971906,0.957555,4.18879e+18,2.30562e+07,2.88664e+53
0.00609722,8.90708e-11,1.64939e-11,2.14821e-08,0.446417,0.976024,0.0436336,4.18879e+18,319292,9.49838e+53
0.0152564,9.43718e-12,1.60858e-12,6.99247e-09,0.446417,0.898407,0.736796,4.18879e+18,3.27393e+06,1.56421e+54
0.0175752,4.18114e-12,6.94043e-13,4.65433e-09,0.446417,0.874909,0.876527,4.18879e+18,7.58799e+06,8.02889e+53
0.00500679,7.93567e-13,1.47956e-13,2.02769e-09,0.446417,0.982698,0.972297,4.18879e+18,3.55943e+07,1.89861e+53
0.03521,3.10922e-11,4.02326e-12,1.26921e-08,0.446417,0.682022,0.465823,4.18879e+18,1.30899e+06,2.47345e+54
0.0766888,2.67844e-11,1.58285e-12,1.17801e-08,0.446417,0.31148,0.740405,4.18879e+18,3.32715e+06,1.54673e+54
0.0027338,7.46741e-11,1.40794e-11,1.96696e-08,0.446417,0.99377,0.0690139,4.18879e+18,374049,1.2824e+54
0.00443164,2.7909e-11,5.22039e-12,1.20249e-08,0.446417,0.985893,0.371106,4.18879e+18,1.00881e+06,2.55685e+54
0.015661,5.7252e-13,9.71498e-14,1.72228e-09,0.446417,0.894381,0.981722,4.18879e+18,5.4209e+07,1.25873e+53
0.0244109,1.91967e-12,2.91906e-13,3.15371e-09,0.446417,0.801473,0.94608,4.18879e+18,1.80414e+07,3.64481e+53
0.00240141,2.21447e-12,4.18038e-13,3.38723e-09,0.446417,0.994986,0.92369,4.18879e+18,1.25979e+07,5.09619e+53
0.00474442,6.4948e-11,1.21275e-11,1.83439e-08,0.446417,0.984185,0.0999777,4.18879e+18,434252,1.60021e+54
0.0217229,6.02167e-11,9.49251e-12,1.76631e-08,0.446417,0.830874,0.164891,4.18879e+18,554794,2.06577e+54
0.0134297,8.36397e-11,1.45376e-11,2.08169e-08,0.446417,0.916118,0.0632635,4.18879e+18,362260,1.21381e+54
0.0687913,3.1161e-11,2.17016e-12,1.27062e-08,0.446417,0.367072,0.662273,4.18879e+18,2.42673e+06,1.89685e+54
0.0177216,3.38803e-12,5.61418e-13,4.1897e-09,0.446417,0.873393,0.898882,4.18879e+18,9.38052e+06,6.66028e+53
0.00260688,5.12752e-11,9.67233e-12,1.62991e-08,0.446417,0.994249,0.159356,4.18879e+18,544480,2.03424e+54
0.0573527,1.62758e-11,1.42216e-12,9.18292e-09,0.446417,0.46055,0.763346,4.18879e+18,3.7031e+06,1.43276e+54
0.00518423,1.57044e-10,2.92491e-11,2.85246e-08,0.446417,0.981665,0.00387223,4.18879e+18,180053,1.49478e+53
0.00570514,8.94529e-11,1.66069e-11,2.15282e-08,0.446417,0.978511,0.0427075,4.18879e+18,317120,9.36047e+53
0.00193409,1.16875e-12,2.20959e-13,2.46076e-09,0.446417,0.996468,0.958911,4.18879e+18,2.38342e+07,2.79637e+53
0.0222638,2.28082e-11,3.57004e-12,1.08706e-08,0.446417,0.824998,0.507687,4.18879e+18,1.47516e+06,2.39206e+54
0.0128503,2.69213e-11,4.70704e-12,1.18102e-08,0.446417,0.92156,0.409103,4.18879e+18,1.11883e+06,2.54146e+54
0.00192644,7.81772e-12,1.47802e-12,6.36429e-09,0.446417,0.996489,0.755291,4.18879e+18,3.56313e+06,1.47333e+54
0.00416301,1.24759e-12,2.33695e-13,2.5424e-09,0.446417,0.987301,0.956595,4.18879e+18,2.25353e+07,2.9504e+53
0.0444247,2.72322e-10,3.01845e-11,3.75622e-08,0.446417,0.584215,0.00324208,4.18879e+18,174473,1.29155e+53
0.0150751,1.68926e-11,2.88512e-12,9.3553e-09,0.446417,0.9002,0.578199,4.18879e+18,1.82536e+06,2.20163e+54
0.0515985,3.53987e-12,3.4477e-13,4.28256e-09,0.446417,0.51335,0.936631,4.18879e+18,1.52751e+07,4.26189e+53
0.00249488,3.00398e-11,5.66891e-12,1.24755e-08,0.446417,0.994657,0.340809,4.18879e+18,928995,2.54985e+54
0.0012024,1.79401e-12,3.39749e-13,3.04875e-09,0.446417,0.998169,0.937524,4.18879e+18,1.55008e+07,4.20382e+53
0.00104039,1.01048e-10,1.91416e-11,2.28809e-08,0.446417,0.998439,0.0263925,4.18879e+18,275128,6.66749e+53
0.0104332,5.11478e-11,9.15252e-12,1.62788e-08,0.446417,0.943159,0.175887,4.18879e+18,575403,2.12461e+54
0.00201479,8.56639e-11,1.61915e-11,2.10673e-08,0.446417,0.996232,0.0462129,4.18879e+18,325256,9.87538e+53
0.0037505,1.19292e-11,2.2392e-12,7.86169e-09,0.446417,0.989353,0.653648,4.18879e+18,2.35191e+06,1.9317e+54
0.0584378,5.36738e-11,4.5929e-12,1.6676e-08,0.446417,0.45102,0.418066,4.18879e+18,1.14664e+06,2.53417e+54
0.013045,1.70597e-12,2.97692e-13,2.973e-09,0.446417,0.919742,0.945041,4.18879e+18,1.76908e+07,3.71297e+53
0.0753662,1.69129e-12,1.02777e-13,2.96018e-09,0.446417,0.320293,0.980674,4.18879e+18,5.12411e+07,1.33022e+53
0.0185508,3.05672e-12,5.01504e-13,3.97958e-09,0.446417,0.864748,0.909166,4.18879e+18,1.05012e+07,6.01757e+53
0.00213684,8.18394e-12,1.54628e-12,6.51164e-09,0.446417,0.99586,0.745564,4.18879e+18,3.40584e+06,1.52152e+54
0.0124801,2.46277e-12,4.32204e-13,3.57209e-09,0.446417,0.924987,0.921209,4.18879e+18,1.2185e+07,5.25474e+53
0.00285657,4.28281e-12,8.07112e-13,4.71058e-09,0.446417,0.99329,0.857909,4.18879e+18,6.52498e+06,9.13858e+53
0.00220623,1.25397e-12,2.36875e-13,2.54891e-09,0.446417,0.995639,0.956018,4.18879e+18,2.22328e+07,2.98875e+53
0.0101221,3.94885e-11,7.08591e-12,1.43036e-08,0.446417,0.945793,0.26041,4.18879e+18,743220,2.43533e+54
0.0167841,1.31535e-10,2.20369e-11,2.61054e-08,0.446417,0.883037,0.0152307,4.18879e+18,238981,4.4297e+53
0.0530101,1.16405e-10,1.10437e-11,2.45581e-08,0.446417,0.50005,0.122823,4.18879e+18,476870,1.79018e+54
0.00185525,2.00739e-11,3.79594e-12,1.01982e-08,0.446417,0.996689,0.48637,4.18879e+18,1.38738e+06,2.43663e+54
0.00398698,6.38289e-13,1.19671e-13,1.81852e-09,0.446417,0.988193,0.977533,4.18879e+18,4.40073e+07,1.54391e+53
0.0289603,2.46063e-12,3.50626e-13,3.57053e-09,0.446417,0.751049,0.93559,4.18879e+18,1.502e+07,4.32946e+53
0.0588921,2.14456e-12,1.81904e-13,3.33333e-09,0.446417,0.447071,0.966049,4.18879e+18,2.89515e+07,2.31924e+53
0.0167342,6.85958e-11,1.14989e-11,1.8852e-08,0.446417,0.883546,0.112653,4.18879e+18,457992,1.70963e+54
0.0434574,1.12958e-12,1.27335e-13,2.41917e-09,0.446417,0.59416,0.976111,4.18879e+18,4.13586e+07,1.6404e+53
0.0915559,5.40817e-10,2.31255e-11,5.2934e-08,0.446417,0.225378,0.0123865,4.18879e+18,227731,3.78046e+53
0.0803008,3.30804e-10,1.81011e-11,4.13995e-08,0.446417,0.288406,0.0321579,4.18879e+18,290944,7.68238e+53
0.0660877,2.51379e-11,1.84941e-12,1.14123e-08,0.446417,0.387771,0.703863,4.18879e+18,2.84761e+06,1.718e+54
0.00447106,5.60165e-12,1.04757e-12,5.38725e-09,0.446417,0.985681,0.819619,4.18879e+18,5.02726e+06,1.13318e+54
0.00958398,3.57855e-11,6.45178e-12,1.36164e-08,0.446417,0.950262,0.293732,4.18879e+18,816269,2.50112e+54
0.0015765,4.8668e-12,9.2096e-13,5.02147e-09,0.446417,0.997398,0.839562,4.18879e+18,5.71837e+06,1.02046e+54
0.00343118,5.38247e-13,1.01185e-13,1.66994e-09,0.446417,0.990843,0.98097,4.18879e+18,5.20472e+07,1.31001e+53
0.00129063,4.95246e-11,9.3774e-12,1.60184e-08,0.446417,0.998006,0.168535,4.18879e+18,561605,2.08582e+54
0.00377596,1.24356e-12,2.33396e-13,2.5383e-09,0.446417,0.98923,0.95665,4.18879e+18,2.25642e+07,2.9468e+53
0.00607411,1.08094e-11,2.00197e-12,7.4836e-09,0.446417,0.976173,0.683765,4.18879e+18,2.6306e+06,1.80663e+54
0.00334555,1.59992e-10,3.00884e-11,2.87911e-08,0.446417,0.991228,0.00330178,4.18879e+18,175030,1.31115e+53
0.00156903,1.12021e-11,2.11985e-12,7.61833e-09,0.446417,0.997415,0.66863,4.18879e+18,2.48432e+06,1.87066e+54
0.0157656,5.15231e-13,8.73263e-14,1.63384e-09,0.446417,0.893336,0.983555,4.18879e+18,6.0307e+07,1.13357e+53
0.0113079,1.17174e-12,2.07986e-13,2.46391e-09,0.446417,0.935564,0.961277,4.18879e+18,2.53209e+07,2.63868e+53
0.0050977,5.03609e-13,9.38446e-14,1.61531e-09,0.446417,0.982171,0.982338,4.18879e+18,5.61182e+07,1.21667e+53
0.0458298,2.62403e-10,2.83736e-11,3.68718e-08,0.446417,0.569924,0.00457257,4.18879e+18,185609,1.71229e+53
0.0121612,3.50872e-12,6.17707e-13,4.26368e-09,0.446417,0.927907,0.889325,4.18879e+18,8.52571e+06,7.25015e+53
0.00105816,5.18137e-12,9.81483e-13,5.18122e-09,0.446417,0.998411,0.829969,4.18879e+18,5.36575e+06,1.0751e+54
0.0416347,1.46554e-12,1.70482e-13,2.75555e-09,0.446417,0.613128,0.968147,4.18879e+18,3.08912e+07,2.17832e+53
0.0312335,7.76982e-11,1.06996e-11,2.00639e-08,0.446417,0.725818,0.131116,4.18879e+18,492205,1.85151e+54
0.00178473,2.25121e-12,4.25782e-13,3.41521e-09,0.446417,0.996879,0.922333,4.18879e+18,1.23687e+07,5.18297e+53
0.00780709,2.18619e-11,3.99906e-12,1.06427e-08,0.446417,0.964143,0.467968,4.18879e+18,1.31691e+06,2.46989e+54
0.00125042,2.21383e-11,4.19218e-12,1.07098e-08,0.446417,0.998082,0.451118,4.18879e+18,1.25624e+06,2.49594e+54
0.0777271,4.25747e-12,2.46123e-13,4.69662e-09,0.446417,0.3047,0.95434,4.18879e+18,2.13974e+07,3.09999e+53
0.0207608,6.07746e-12,9.70024e-13,5.61139e-09,0.446417,0.841263,0.831776,4.18879e+18,5.42913e+06,1.06486e+54
0.00522834,6.33891e-11,1.1803e-11,1.81225e-08,0.446417,0.981405,0.106332,4.18879e+18,446191,1.65638e+54
0.00161183,4.13722e-13,7.82833e-14,1.46408e-09,0.446417,0.997314,0.985245,4.18879e+18,6.72735e+07,1.01793e+53
0.0353565,7.88846e-13,1.01835e-13,2.02165e-09,0.446417,0.680422,0.980849,4.18879e+18,5.17147e+07,1.31827e+53
0.00141304,7.63866e-13,1.44601e-13,1.98938e-09,0.446417,0.997761,0.972916,4.18879e+18,3.64201e+07,1.85674e+53
0.00163955,7.06607e-13,1.33693e-13,1.91337e-09,0.446417,0.997248,0.974933,4.18879e+18,3.93916e+07,1.72024e+53
0.0249152,2.34586e-11,3.54238e-12,1.10245e-08,0.446417,0.795911,0.51036,4.18879e+18,1.48668e+06,2.38603e+54
0.0127448,6.85676e-12,1.20014e-12,5.96031e-09,0.446417,0.92254,0.796214,4.18879e+18,4.38814e+06,1.26115e+54
0.00197993,1.73194e-12,3.27392e-13,2.99555e-09,0.446417,0.996335,0.939727,4.18879e+18,1.60859e+07,4.06044e+53
0.0272437,8.42129e-12,1.23045e-12,6.60539e-09,0.446417,0.770119,0.791645,4.18879e+18,4.28004e+06,1.28558e+54
0.00559451,8.64584e-13,1.60622e-13,2.11648e-09,0.446417,0.979196,0.969961,4.18879e+18,3.27874e+07,2.05619e+53
0.0335732,4.23099e-12,5.61893e-13,4.68199e-09,0.446417,0.699974,0.898801,4.18879e+18,9.37259e+06,6.66531e+53
0.00366051,4.31025e-12,8.09415e-13,4.72564e-09,0.446417,0.989782,0.857534,4.18879e+18,6.50642e+06,9.16065e+53
0.00463367,7.47115e-11,1.39593e-11,1.96745e-08,0.446417,0.984798,0.0706062,4.18879e+18,377268,1.3008e+54
0.0592927,3.34739e-11,2.81731e-12,1.31693e-08,0.446417,0.443608,0.585693,4.18879e+18,1.8693e+06,2.17775e+54
0.011551,5.19053e-12,9.19203e-13,5.1858e-09,0.446417,0.933406,0.839842,4.18879e+18,5.7293e+06,1.01886e+54
0.0400801,6.76822e-12,8.08382e-13,5.9217e-09,0.446417,0.629526,0.857702,4.18879e+18,6.51473e+06,9.15076e+53
0.0388385,1.03436e-10,1.26139e-11,2.31497e-08,0.446417,0.642758,0.0911573,4.18879e+18,417507,1.51755e+54
0.040621,2.28514e-12,2.70449e-13,3.44085e-09,0.446417,0.623798,0.949943,4.18879e+18,1.94728e+07,3.39068e+53
0.0292904,2.36169e-12,3.34884e-13,3.49801e-09,0.446417,0.747382,0.938391,4.18879e+18,1.5726e+07,4.14746e+53
0.00146604,4.09236e-13,7.74604e-14,1.45612e-09,0.446417,0.997647,0.985399,4.18879e+18,6.79881e+07,1.00739e+53
0.00201342,6.80888e-11,1.28697e-11,1.87822e-08,0.446417,0.996236,0.0868361,4.18879e+18,409210,1.47493e+54
0.0225689,2.61543e-11,4.07728e-12,1.16407e-08,0.446417,0.821673,0.461069,4.18879e+18,1.29164e+06,2.48108e+54
0.00189558,9.82447e-12,1.85758e-12,7.13451e-09,0.446417,0.996577,0.702771,4.18879e+18,2.83508e+06,1.72292e+54
0.0469827,3.35122e-11,3.55004e-12,1.31768e-08,0.446417,0.558343,0.509618,4.18879e+18,1.48347e+06,2.38771e+54
0.0456007,1.24755e-10,1.35446e-11,2.54237e-08,0.446417,0.572242,0.0763899,4.18879e+18,388817,1.36555e+54
0.00274803,2.06822e-12,3.89931e-13,3.27347e-09,0.446417,0.993715,0.928633,4.18879e+18,1.3506e+07,4.77898e+53
0.00101334,9.78972e-12,1.85455e-12,7.12188e-09,0.446417,0.99848,0.703176,4.18879e+18,2.83971e+06,1.7211e+54
0.00720002,1.18673e-10,2.18072e-11,2.47963e-08,0.446417,0.968542,0.0159096,4.18879e+18,241497,4.57893e+53
0.00290581,4.62086e-11,8.70646e-12,1.54729e-08,0.446417,0.993093,0.191434,4.18879e+18,604883,2.1997e+54
0.00154373,8.04705e-13,1.52289e-13,2.04187e-09,0.446417,0.997474,0.971497,4.18879e+18,3.45817e+07,1.9526e+53
0.00167701,1.86445e-11,3.52729e-12,9.82844e-09,0.446417,0.997155,0.511824,4.18879e+18,1.49304e+06,2.38268e+54
0.021266,8.85577e-12,1.40432e-12,6.77365e-09,0.446417,0.835818,0.765935,4.18879e+18,3.75013e+06,1.41959e+54
0.00747675,7.10865e-13,1.3036e-13,1.91912e-09,0.446417,0.96656,0.975551,4.18879e+18,4.03988e+07,1.67841e+53
0.0243484,4.9941e-11,7.6006e-12,1.60856e-08,0.446417,0.802161,0.236164,4.18879e+18,692891,2.369e+54
0.0135468,3.60044e-12,6.25042e-13,4.31904e-09,0.446417,0.915007,0.888087,4.18879e+18,8.42566e+06,7.32603e+53
0.0920584,3.06035e-10,1.29399e-11,3.98194e-08,0.446417,0.22286,0.0856845,4.18879e+18,406987,1.46332e+54
0.00573771,9.64026e-12,1.78934e-12,7.06731e-09,0.446417,0.978308,0.711937,4.18879e+18,2.9432e+06,1.68127e+54
0.00530266,2.76113e-12,5.13889e-13,3.78228e-09,0.446417,0.980964,0.907031,4.18879e+18,1.02481e+07,6.1517e+53
0.0932527,2.04004e-11,8.39797e-13,1.02809e-08,0.446417,0.216973,0.852601,4.18879e+18,6.27103e+06,9.44982e+53
0.0771155,7.2878e-11,4.26808e-12,1.94316e-08,0.446417,0.308679,0.444663,4.18879e+18,1.2339e+06,2.50477e+54
0.0173242,2.35513e-11,3.92094e-12,1.10463e-08,0.446417,0.877499,0.474961,4.18879e+18,1.34314e+06,2.45783e+54
0.00525927,6.0126e-11,1.11933e-11,1.76498e-08,0.446417,0.981222,0.119383,4.18879e+18,470495,1.76361e+54
0.0914049,3.71661e-12,1.5946e-13,4.38816e-09,0.446417,0.226139,0.970175,4.18879e+18,3.30265e+07,2.04176e+53
0.0083724,2.2166e-11,4.03677e-12,1.07165e-08,0.446417,0.959882,0.464629,4.18879e+18,1.3046e+06,2.47539e+54
0.00325067,2.82508e-12,5.31515e-13,3.82582e-09,0.446417,0.991646,0.904,4.18879e+18,9.90827e+06,6.34144e+53
0.00352208,4.33232e-11,8.14089e-12,1.4982e-08,0.446417,0.990428,0.213137,4.18879e+18,646906,2.28999e+54
0.00649967,1.89195e-12,3.49396e-13,3.13087e-09,0.446417,0.973374,0.935808,4.18879e+18,1.50728e+07,4.31528e+53
0.0643512,1.32265e-11,1.00759e-12,8.27814e-09,0.446417,0.40152,0.825865,4.18879e+18,5.22673e+06,1.09824e+54
0.0031869,4.80132e-13,9.0358e-14,1.57721e-09,0.446417,0.991922,0.982989,4.18879e+18,5.82836e+07,1.17225e+53
0.00842507,2.69946e-11,4.91405e-12,1.18263e-08,0.446417,0.959478,0.393334,4.18879e+18,1.0717e+06,2.55097e+54
0.00182882,5.83739e-11,1.10392e-11,1.73908e-08,0.446417,0.996761,0.122927,4.18879e+18,477062,1.79097e+54
0.00833779,8.75195e-13,1.59431e-13,2.12942e-09,0.446417,0.960147,0.97018,4.18879e+18,3.30325e+07,2.0414e+53
0.00959763,1.16168e-10,2.09414e-11,2.45331e-08,0.446417,0.95015,0.0187526,4.18879e+18,251482,5.18287e+53
0.00423748,1.22106e-11,2.28638e-12,7.95388e-09,0.446417,0.986916,0.647818,4.18879e+18,2.30338e+06,1.95481e+54
0.00126841,4.67048e-13,8.84385e-14,1.55557e-09,0.446417,0.998048,0.983347,4.18879e+18,5.95486e+07,1.14776e+53
0.00349756,9.32624e-11,1.7527e-11,2.19818e-08,0.446417,0.990541,0.0358616,4.18879e+18,300473,8.29548e+53
0.00333175,6.95225e-12,1.30754e-12,6.00167e-09,0.446417,0.991289,0.780142,4.18879e+18,4.02771e+06,1.34627e+54
0.0773801,1.75844e-11,1.02406e-12,9.54494e-09,0.446417,0.306952,0.823285,4.18879e+18,5.14264e+06,1.11271e+54
0.057346,1.11646e-11,9.75677e-13,7.60557e-09,0.446417,0.460609,0.830884,4.18879e+18,5.39768e+06,1.06992e+54
0.00101715,6.97805e-12,1.3219e-12,6.0128e-09,0.446417,0.998475,0.778016,4.18879e+18,3.98394e+06,1.35735e+54
0.00240439,4.23476e-13,7.99411e-14,1.48124e-09,0.446417,0.994976,0.984935,4.18879e+18,6.58783e+07,1.03916e+53
0.00139614,1.18389e-11,2.2412e-12,7.83186e-09,0.446417,0.997796,0.653399,4.18879e+18,2.34981e+06,1.9327e+54
0.00699274,1.5837e-10,2.91457e-11,2.86448e-08,0.446417,0.97,0.00394905,4.18879e+18,180692,1.51904e+53
0.00194013,5.503e-13,1.04036e-13,1.68853e-09,0.446417,0.99645,0.980439,4.18879e+18,5.06208e+07,1.3462e+53
0.0042009,3.91352e-11,7.32925e-12,1.42394e-08,0.446417,0.987106,0.248651,4.18879e+18,718544,2.40522e+54
0.00625898,1.11223e-10,2.05738e-11,2.40053e-08,0.446417,0.97497,0.0201084,4.18879e+18,255976,5.46003e+53
0.0014706,5.83802e-13,1.10501e-13,1.73917e-09,0.446417,0.997637,0.979236,4.18879e+18,4.76591e+07,1.4281e+53
0.0715269,1.98013e-10,1.30363e-11,3.203e-08,0.446417,0.347002,0.0841309,4.18879e+18,403979,1.44748e+54
0.0135372,3.49146e-11,6.06183e-12,1.34497e-08,0.446417,0.915098,0.316307,4.18879e+18,868778,2.53056e+54
0.00135114,1.2215e-10,2.31262e-11,2.51569e-08,0.446417,0.997887,0.0123849,4.18879e+18,227724,3.78007e+53
0.0709429,2.13552e-12,1.42299e-13,3.3263e-09,0.446417,0.351213,0.973341,4.18879e+18,3.70092e+07,1.82798e+53
0.0108663,8.63045e-13,1.53825e-13,2.11459e-09,0.446417,0.939432,0.971214,4.18879e+18,3.42362e+07,1.97172e+53
0.00190046,3.89022e-12,7.35543e-13,4.48949e-09,0.446417,0.996563,0.869647,4.18879e+18,7.15987e+06,8.44219e+53
0.0587076,2.49061e-12,2.12013e-13,3.59221e-09,0.446417,0.448672,0.960542,4.18879e+18,2.48399e+07,2.68771e+53
0.00400589,4.68596e-11,8.78471e-12,1.55815e-08,0.446417,0.988099,0.18861,4.18879e+18,599495,2.18674e+54
0.0673646,3.51866e-10,2.52272e-11,4.26971e-08,0.446417,0.377888,0.00831046,4.18879e+18,208758,2.76693e+53
0.0827809,4.27611e-11,2.21797e-12,1.48845e-08,0.446417,0.273388,0.656287,4.18879e+18,2.37442e+06,1.92112e+54
0.00364464,8.70261e-12,1.63437e-12,6.71482e-09,0.446417,0.989857,0.733198,4.18879e+18,3.22227e+06,1.58152e+54
0.00155876,1.37805e-11,2.60784e-12,8.44972e-09,0.446417,0.997439,0.609458,4.18879e+18,2.01945e+06,2.09763e+54
0.00437202,1.59282e-10,2.98033e-11,2.87271e-08,0.446417,0.98621,0.0034855,4.18879e+18,176705,1.37098e+53
0.091664,8.01928e-11,3.42079e-12,2.03834e-08,0.446417,0.224834,0.522279,4.18879e+18,1.53952e+06,2.35794e+54
0.0273835,2.1616e-10,3.15199e-11,3.34655e-08,0.446417,0.768566,0.00251593,4.18879e+18,167081,1.04662e+53
0.0136889,3.64961e-11,6.32642e-12,1.3751e-08,0.446417,0.913655,0.300808,4.18879e+18,832444,2.51161e+54
0.00130407,1.26252e-11,2.3905e-12,8.08777e-09,0.446417,0.99798,0.635136,4.18879e+18,2.20305e+06,2.00382e+54
0.0141496,5.59625e-12,9.65388e-13,5.38466e-09,0.446417,0.909234,0.832509,4.18879e+18,5.45521e+06,1.0607e+54
0.00367967,6.2759e-13,1.17843e-13,1.80321e-09,0.446417,0.989691,0.977872,4.18879e+18,4.46898e+07,1.52086e+53
0.00564429,6.70897e-11,1.246e-11,1.86439e-08,0.446417,0.978889,0.0938604,4.18879e+18,422664,1.54349e+54
0.00205426,5.88685e-12,1.11255e-12,5.52269e-09,0.446417,0.996114,0.809567,4.18879e+18,4.73361e+06,1.18871e+54
0.0815259,2.61029e-10,1.39116e-11,3.67751e-08,0.446417,0.280905,0.0712483,4.18879e+18,378561,1.30814e+54
