m_phi(GeV),sin_theta^2,Q_phi,C_phiN,G_phi,xi,P_esc,V_SN,lambda_phi,energy loss rate
0.00205773,1.86706e-11,3.5285e-12,9.83531e-09,0.446417,0.996104,0.86685,4.18879e+18,6.99844e+06,4.03681e+54
0.0020596,1.59621e-11,3.01661e-12,9.09398e-09,0.446417,0.996098,0.885006,4.18879e+18,8.18596e+06,3.52346e+54
0.0557702,2.15994e-11,1.94529e-12,1.05787e-08,0.446417,0.474694,0.847608,4.18879e+18,6.04946e+06,2.17612e+54
0.00208192,3.35319e-11,6.33665e-12,1.31807e-08,0.446417,0.99603,0.773657,4.18879e+18,3.89673e+06,6.47011e+54
0.0451154,1.87582e-12,2.0541e-13,3.11749e-09,0.446417,0.577167,0.985744,4.18879e+18,6.96574e+07,2.67233e+53
0.00341366,4.80988e-11,9.04279e-12,1.57862e-08,0.446417,0.990922,0.692039,4.18879e+18,2.71659e+06,8.25918e+54
0.00162499,1.09629e-10,2.07431e-11,2.38327e-08,0.446417,0.997283,0.432137,4.18879e+18,1.19188e+06,1.18304e+55
0.0350289,3.33022e-11,4.32175e-12,1.31355e-08,0.446417,0.684003,0.774994,4.18879e+18,3.92361e+06,4.4204e+54
0.0691392,1.24707e-10,8.62346e-12,2.54188e-08,0.446417,0.364471,0.38495,4.18879e+18,1.04778e+06,4.38117e+54
0.00206393,5.51035e-13,1.04137e-13,1.68966e-09,0.446417,0.996085,0.995792,4.18879e+18,2.37126e+08,1.3686e+53
0.147554,2.00323e-10,2.23284e-12,3.22163e-08,0.446417,0.0587486,0.215668,4.18879e+18,652270,6.35547e+53
0.090193,5.24276e-12,2.31096e-13,5.21182e-09,0.446417,0.232329,0.960658,4.18879e+18,2.49229e+07,2.92998e+53
0.0045705,2.24131e-12,4.18918e-13,3.40769e-09,0.446417,0.985143,0.982993,4.18879e+18,5.82985e+07,5.4348e+53
0.00179777,8.80486e-11,1.66525e-11,2.13585e-08,0.446417,0.996844,0.50974,4.18879e+18,1.48401e+06,1.12029e+55
0.0163267,6.59172e-11,1.11016e-11,1.84803e-08,0.446417,0.887686,0.603804,4.18879e+18,1.98226e+06,8.84681e+54
0.00253788,1.03635e-10,1.95542e-11,2.31719e-08,0.446417,0.994502,0.452421,4.18879e+18,1.26082e+06,1.16758e+55
0.00495011,1.13126e-10,2.10987e-11,2.42098e-08,0.446417,0.983023,0.42072,4.18879e+18,1.15504e+06,1.17153e+55
0.0176655,7.65138e-10,1.26872e-10,6.29621e-08,0.446417,0.873974,0.00286238,4.18879e+18,170773,4.7929e+53
0.00612406,8.52564e-13,1.57848e-13,2.10171e-09,0.446417,0.97585,0.993496,4.18879e+18,1.53261e+08,2.06971e+53
0.0139671,4.81628e-12,8.32444e-13,4.99535e-09,0.446417,0.910992,0.963809,4.18879e+18,2.71298e+07,1.05889e+54
0.0100626,7.13109e-10,1.2803e-10,6.07837e-08,0.446417,0.946293,0.0042632,4.18879e+18,183233,7.2036e+53
0.155212,1.17222e-10,1.07446e-12,2.46442e-08,0.446417,0.0483117,0.407511,4.18879e+18,1.11468e+06,5.77875e+53
0.033598,8.18635e-10,1.08676e-10,6.5126e-08,0.446417,0.699701,0.00189999,4.18879e+18,159613,2.72513e+53
0.00192886,6.4246e-11,1.21463e-11,1.82445e-08,0.446417,0.996482,0.611593,4.18879e+18,2.03382e+06,9.80417e+54
0.00167731,3.08974e-12,5.84538e-13,4.00101e-09,0.446417,0.997155,0.976631,4.18879e+18,4.229e+07,7.53437e+53
0.00494286,4.42657e-10,8.25616e-11,4.78898e-08,0.446417,0.983064,0.0337833,4.18879e+18,295183,3.68116e+54
0.0237825,1.5701e-12,2.4081e-13,2.85216e-09,0.446417,0.808386,0.988055,4.18879e+18,8.32207e+07,3.14022e+53
0.0356927,3.60098e-12,4.62361e-13,4.31937e-09,0.446417,0.676754,0.972814,4.18879e+18,3.62859e+07,5.93628e+53
0.164178,1.76445e-10,1.28271e-12,3.02353e-08,0.446417,0.038317,0.258909,4.18879e+18,740543,4.38308e+53
0.0142202,1.83694e-11,3.16646e-12,9.75568e-09,0.446417,0.908552,0.868844,4.18879e+18,7.11316e+06,3.63095e+54
0.00147745,1.39292e-12,2.63645e-13,2.68641e-09,0.446417,0.997622,0.989396,4.18879e+18,9.38066e+07,3.44266e+53
0.00387997,3.3848e-11,6.34947e-12,1.32427e-08,0.446417,0.988724,0.771786,4.18879e+18,3.86034e+06,6.46752e+54
0.0329871,1.35849e-10,1.82077e-11,2.65301e-08,0.446417,0.706431,0.353525,4.18879e+18,961836,8.49533e+54
0.00191368,1.64423e-12,3.10871e-13,2.91871e-09,0.446417,0.996526,0.987495,4.18879e+18,7.94687e+07,4.05152e+53
0.0254819,1.7813e-10,2.6687e-11,3.03793e-08,0.446417,0.789649,0.255794,4.18879e+18,733537,9.00936e+54
0.00277156,1.08987e-12,2.0546e-13,2.37628e-09,0.446417,0.993624,0.991694,4.18879e+18,1.1989e+08,2.68911e+53
0.00211805,9.14274e-11,1.72754e-11,2.17644e-08,0.446417,0.995919,0.496728,4.18879e+18,1.42917e+06,1.13253e+55
0.128662,1.11446e-11,1.99136e-13,7.59875e-09,0.446417,0.0941794,0.918205,4.18879e+18,1.17245e+07,2.4132e+53
0.00222139,1.78901e-11,3.37926e-12,9.62755e-09,0.446417,0.99559,0.872043,4.18879e+18,7.30376e+06,3.88923e+54
0.0201312,4.31538e-11,6.94305e-12,1.49527e-08,0.446417,0.848012,0.718717,4.18879e+18,3.02788e+06,6.58585e+54
0.00287103,2.23615e-10,4.21387e-11,3.40377e-08,0.446417,0.993233,0.180616,4.18879e+18,584328,1.00448e+55
0.0158233,3.87172e-10,6.55792e-11,4.4788e-08,0.446417,0.892757,0.0516504,4.18879e+18,337485,4.47037e+54
0.0273426,1.552e-10,2.26443e-11,2.83567e-08,0.446417,0.769021,0.304864,4.18879e+18,841910,9.11106e+54
0.00269128,6.57961e-12,1.24076e-12,5.83861e-09,0.446417,0.993933,0.950891,4.18879e+18,1.9859e+07,1.55712e+54
0.0034038,1.59247e-11,2.99405e-12,9.08333e-09,0.446417,0.990967,0.885258,4.18879e+18,8.20517e+06,3.49811e+54
0.118622,2.34868e-10,5.35596e-12,3.48836e-08,0.446417,0.120195,0.16558,4.18879e+18,556333,1.17044e+54
0.186682,7.50553e-11,3.01341e-13,1.97197e-08,0.446417,0.0211616,0.562773,4.18879e+18,1.74091e+06,2.23819e+53
0.00478491,5.89006e-12,1.09958e-12,5.5242e-09,0.446417,0.983958,0.955923,4.18879e+18,2.2184e+07,1.38724e+54
0.10676,6.22707e-11,1.88099e-12,1.79619e-08,0.446417,0.159211,0.620791,4.18879e+18,2.09834e+06,1.54112e+54
0.00320422,2.54724e-10,4.79339e-11,3.63282e-08,0.446417,0.991847,0.14235,4.18879e+18,512967,9.00545e+54
0.0130343,1.92408e-11,3.35788e-12,9.98438e-09,0.446417,0.919841,0.86307,4.18879e+18,6.79103e+06,3.82485e+54
0.0200923,4.29268e-12,6.90991e-13,4.716e-09,0.446417,0.848427,0.967679,4.18879e+18,3.0439e+07,8.82485e+53
0.0400208,7.36376e-12,8.80391e-13,6.17674e-09,0.446417,0.630155,0.945195,4.18879e+18,1.77443e+07,1.09825e+54
0.00353848,1.11086e-10,2.08727e-11,2.39905e-08,0.446417,0.990352,0.427341,4.18879e+18,1.17625e+06,1.17722e+55
0.00310584,5.4164e-10,1.01969e-10,5.29742e-08,0.446417,0.992268,0.0158386,4.18879e+18,241239,2.13152e+54
0.00824439,3.84301e-12,7.00585e-13,4.46216e-09,0.446417,0.96086,0.971016,4.18879e+18,3.40006e+07,8.97824e+53
0.0595906,5.04118e-10,4.21837e-11,5.11064e-08,0.446417,0.441046,0.0210905,4.18879e+18,259195,1.17418e+54
0.00357083,1.36213e-10,2.55901e-11,2.65656e-08,0.446417,0.990202,0.35258,4.18879e+18,959266,1.19079e+55
0.00975559,2.57265e-12,4.63134e-13,3.6509e-09,0.446417,0.948849,0.980503,4.18879e+18,5.079e+07,5.99321e+53
0.049338,1.24527e-11,1.26424e-12,8.03232e-09,0.446417,0.535103,0.909082,4.18879e+18,1.04929e+07,1.51683e+54
0.0453752,2.32227e-11,2.53135e-12,1.0969e-08,0.446417,0.574528,0.837147,4.18879e+18,5.62661e+06,2.79677e+54
0.0032055,9.17449e-10,1.72645e-10,6.89446e-08,0.446417,0.991842,0.000892514,4.18879e+18,142422,2.03363e+53
0.0414694,1.62041e-12,1.8903e-13,2.89749e-09,0.446417,0.614861,0.987673,4.18879e+18,8.06369e+07,2.46404e+53
0.00298102,4.51714e-12,8.50842e-13,4.83773e-09,0.446417,0.992788,0.96602,4.18879e+18,2.89264e+07,1.08477e+54
0.005558,8.08135e-10,1.5017e-10,6.4707e-08,0.446417,0.97942,0.00206028,4.18879e+18,161687,4.0833e+53
0.00725728,3.96503e-11,7.28303e-12,1.43329e-08,0.446417,0.968135,0.738261,4.18879e+18,3.29543e+06,7.09619e+54
0.0253522,8.07551e-10,1.21205e-10,6.46836e-08,0.446417,0.791083,0.00206861,4.18879e+18,161804,3.30904e+53
0.00447039,4.34529e-13,8.12617e-14,1.50044e-09,0.446417,0.985685,0.99668,4.18879e+18,3.00704e+08,1.06892e+53
0.00269797,2.98048e-12,5.62032e-13,3.92964e-09,0.446417,0.993907,0.977448,4.18879e+18,4.38402e+07,7.25034e+53
0.0914773,6.04575e-10,2.58972e-11,5.59673e-08,0.446417,0.225774,0.00976949,4.18879e+18,216127,3.33909e+53
0.00481626,1.48419e-12,2.77024e-13,2.77303e-09,0.446417,0.983782,0.988705,4.18879e+18,8.80379e+07,3.61483e+53
0.0860922,7.59695e-11,3.66608e-12,1.98394e-08,0.446417,0.254351,0.559007,4.18879e+18,1.71996e+06,2.70472e+54
0.00727461,3.10941e-10,5.71067e-11,4.01373e-08,0.446417,0.968012,0.0925743,4.18879e+18,420224,6.9772e+54
0.0131697,4.31891e-10,7.5269e-11,4.73039e-08,0.446417,0.918572,0.0366812,4.18879e+18,302541,3.64387e+54
0.00356722,2.72033e-10,5.11072e-11,3.75423e-08,0.446417,0.990219,0.124688,4.18879e+18,480327,8.41027e+54
0.112492,2.20038e-10,5.80823e-12,3.37644e-08,0.446417,0.139129,0.185498,4.18879e+18,593828,1.42196e+54
0.00822246,8.32344e-12,1.51763e-12,6.56691e-09,0.446417,0.961027,0.938284,4.18879e+18,1.56984e+07,1.87934e+54
0.00899388,2.59509e-10,4.70215e-11,3.66679e-08,0.446417,0.955027,0.137226,4.18879e+18,503508,8.516e+54
0.00548164,3.56288e-12,6.62378e-13,4.29646e-09,0.446417,0.979886,0.973101,4.18879e+18,3.66739e+07,8.50682e+53
0.0154024,7.42583e-12,1.26371e-12,6.20272e-09,0.446417,0.896958,0.944751,4.18879e+18,1.7596e+07,1.57568e+54
0.0809287,5.18681e-11,2.80011e-12,1.6393e-08,0.446417,0.284542,0.672285,4.18879e+18,2.51918e+06,2.48446e+54
0.00392107,1.13167e-11,2.12243e-12,7.65717e-09,0.446417,0.988521,0.917035,4.18879e+18,1.15462e+07,2.56875e+54
0.00339053,4.22073e-13,7.936e-14,1.47878e-09,0.446417,0.991027,0.996775,4.18879e+18,3.09579e+08,1.044e+53
0.0483971,8.32169e-10,8.59396e-11,6.56622e-08,0.446417,0.544319,0.00171244,4.18879e+18,157017,1.94228e+53
0.025877,1.04666e-10,1.5594e-11,2.3287e-08,0.446417,0.785275,0.448834,4.18879e+18,1.2484e+06,9.23733e+54
0.0153949,2.28405e-10,3.88724e-11,3.44003e-08,0.446417,0.897033,0.174102,4.18879e+18,572076,8.93201e+54
0.0250569,3.44879e-11,5.19762e-12,1.33673e-08,0.446417,0.794345,0.768,4.18879e+18,3.78872e+06,5.26829e+54
0.00157019,4.33947e-10,8.21184e-11,4.74163e-08,0.446417,0.997413,0.0361138,4.18879e+18,301108,3.91396e+54
0.00401324,2.13047e-12,3.99381e-13,3.32236e-09,0.446417,0.988062,0.983827,4.18879e+18,6.13315e+07,5.18574e+53
0.140575,2.60645e-11,3.46486e-13,1.16208e-08,0.446417,0.070066,0.819069,4.18879e+18,5.01313e+06,3.7455e+53
0.0951621,9.17689e-11,3.61868e-12,2.18051e-08,0.446417,0.207838,0.495309,4.18879e+18,1.42385e+06,2.36554e+54
0.0109705,7.77612e-13,1.38464e-13,2.0072e-09,0.446417,0.938526,0.994066,4.18879e+18,1.68034e+08,1.81659e+53
0.00531871,1.26747e-12,2.35873e-13,2.56259e-09,0.446417,0.980868,0.990347,4.18879e+18,1.03091e+08,3.08297e+53
0.0154581,8.76354e-10,1.49043e-10,6.73828e-08,0.446417,0.896405,0.00122202,4.18879e+18,149101,2.40377e+53
0.00213386,1.53071e-11,2.89217e-12,8.90546e-09,0.446417,0.995869,0.889453,4.18879e+18,8.53621e+06,3.39509e+54
0.00267204,1.46994e-11,2.77214e-12,8.72687e-09,0.446417,0.994006,0.893599,4.18879e+18,8.88915e+06,3.26936e+54
0.00360997,5.49668e-10,1.03246e-10,5.33654e-08,0.446417,0.99002,0.0148947,4.18879e+18,237716,2.02959e+54
0.03595,3.79382e-10,4.85103e-11,4.43351e-08,0.446417,0.673951,0.0548118,4.18879e+18,344415,3.50923e+54
0.0275371,6.9498e-12,1.01116e-12,6.00061e-09,0.446417,0.766862,0.948197,4.18879e+18,1.88012e+07,1.26538e+54
0.00108741,2.5327e-12,4.79735e-13,3.62244e-09,0.446417,0.998364,0.980803,4.18879e+18,5.15912e+07,6.20993e+53
0.156223,9.47279e-11,8.46006e-13,2.21538e-08,0.446417,0.0470724,0.484116,4.18879e+18,1.37937e+06,5.40539e+53
0.0154469,3.75155e-10,6.38113e-11,4.40874e-08,0.446417,0.896516,0.0566264,4.18879e+18,348296,4.76892e+54
0.00430156,1.31847e-12,2.46793e-13,2.61364e-09,0.446417,0.986581,0.98996,4.18879e+18,9.9103e+07,3.22444e+53
0.00934844,6.99784e-11,1.26419e-11,1.90411e-08,0.446417,0.952181,0.585333,4.18879e+18,1.86722e+06,9.76606e+54
0.0029175,1.20545e-12,2.27115e-13,2.4991e-09,0.446417,0.993046,0.990817,4.18879e+18,1.08395e+08,2.96991e+53
0.0163681,1.11883e-11,1.88342e-12,7.61362e-09,0.446417,0.887266,0.917933,4.18879e+18,1.16787e+07,2.28171e+54
0.00145208,8.19967e-12,1.55208e-12,6.5179e-09,0.446417,0.997678,0.939175,4.18879e+18,1.59354e+07,1.92382e+54
0.176353,1.14241e-10,6.03544e-13,2.43288e-08,0.446417,0.0278456,0.416877,4.18879e+18,1.14376e+06,3.32063e+53
0.185851,1.39765e-10,5.73735e-13,2.69097e-08,0.446417,0.0216364,0.342834,4.18879e+18,934890,2.59597e+53
0.10044,4.14863e-12,1.45064e-13,4.6362e-09,0.446417,0.184301,0.968737,4.18879e+18,3.14959e+07,1.85468e+53
0.00239279,1.11284e-11,2.10083e-12,7.5932e-09,0.446417,0.995016,0.918358,4.18879e+18,1.17416e+07,2.54628e+54
0.0443127,1.72031e-10,1.91056e-11,2.98547e-08,0.446417,0.585362,0.267994,4.18879e+18,759542,6.75753e+54
0.00914007,1.47084e-10,2.66182e-11,2.76053e-08,0.446417,0.95386,0.324427,4.18879e+18,888369,1.13972e+55
0.00835912,1.3036e-10,2.3743e-11,2.59885e-08,0.446417,0.959984,0.368729,4.18879e+18,1.00234e+06,1.15544e+55
0.0913588,5.21045e-10,2.23783e-11,5.19574e-08,0.446417,0.226372,0.0185182,4.18879e+18,250775,5.46927e+53
0.00191231,2.48663e-11,4.70143e-12,1.13505e-08,0.446417,0.996529,0.826705,4.18879e+18,5.2547e+06,5.12961e+54
0.00793494,6.51133e-10,1.1899e-10,5.80824e-08,0.446417,0.963193,0.00685092,4.18879e+18,200673,1.07588e+54
0.142742,1.55704e-10,1.9601e-12,2.84027e-08,0.446417,0.0663513,0.30352,4.18879e+18,839187,7.85181e+53
0.0154415,1.26532e-10,2.15236e-11,2.56042e-08,0.446417,0.896569,0.37968,4.18879e+18,1.03266e+06,1.07854e+55
0.0107019,3.00621e-12,5.36625e-13,3.94656e-09,0.446417,0.940855,0.977255,4.18879e+18,4.3465e+07,6.92121e+53
0.007532,1.09429e-10,2.0059e-11,2.38109e-08,0.446417,0.96616,0.432792,4.18879e+18,1.19406e+06,1.14575e+55
0.0211326,3.23e-10,5.13086e-11,4.09082e-08,0.446417,0.837259,0.0844027,4.18879e+18,404536,5.71545e+54
0.0434448,1.03637e-11,1.16853e-12,7.32767e-09,0.446417,0.59429,0.923738,4.18879e+18,1.2608e+07,1.4246e+54
0.062573,1.20406e-12,9.50251e-14,2.49766e-09,0.446417,0.415971,0.990825,4.18879e+18,1.0852e+08,1.24262e+53
0.0484896,1.6362e-11,1.68691e-12,9.2072e-09,0.446417,0.543408,0.882283,4.18879e+18,7.98588e+06,1.96428e+54
0.0936717,2.94704e-12,1.20179e-13,3.90753e-09,0.446417,0.214939,0.977691,4.18879e+18,4.43376e+07,1.55073e+53
0.0477082,2.78849e-10,2.91573e-11,3.80097e-08,0.446417,0.551124,0.11831,4.18879e+18,468586,4.55274e+54
0.0473016,4.64121e-10,4.88856e-11,4.90372e-08,0.446417,0.555163,0.02865,4.18879e+18,281532,1.84845e+54
0.0262145,8.50657e-12,1.26134e-12,6.63876e-09,0.446417,0.781537,0.936966,4.18879e+18,1.53605e+07,1.55977e+54
0.00393515,2.68648e-12,5.03811e-13,3.7308e-09,0.446417,0.988451,0.97965,4.18879e+18,4.86379e+07,6.51392e+53
0.145986,2.27513e-10,2.63874e-12,3.43331e-08,0.446417,0.0611309,0.175132,4.18879e+18,574317,6.0991e+53
0.0351399,2.50594e-12,3.24627e-13,3.60325e-09,0.446417,0.682788,0.981002,4.18879e+18,5.21421e+07,4.20299e+53
0.0106945,7.7802e-12,1.3889e-12,6.34899e-09,0.446417,0.940918,0.942193,4.18879e+18,1.67945e+07,1.72709e+54
0.112086,5.2459e-11,1.39811e-12,1.64862e-08,0.446417,0.140473,0.669216,4.18879e+18,2.4908e+06,1.23484e+54
0.0245872,1.27609e-12,1.93573e-13,2.57128e-09,0.446417,0.799529,0.990281,4.18879e+18,1.02395e+08,2.52992e+53
0.0404193,2.86965e-10,3.40788e-11,3.85588e-08,0.446417,0.625931,0.111191,4.18879e+18,455334,5.00099e+54
0.00140176,2.48323e-12,4.70092e-13,3.58689e-09,0.446417,0.997784,0.981175,4.18879e+18,5.26189e+07,6.08741e+53
0.0367402,3.38866e-12,4.27775e-13,4.19009e-09,0.446417,0.665364,0.974396,4.18879e+18,3.85595e+07,5.50117e+53
0.00421089,1.04222e-12,1.95177e-13,2.32375e-09,0.446417,0.987054,0.992055,4.18879e+18,1.25372e+08,2.55545e+53
0.00370843,2.01809e-12,3.78886e-13,3.23355e-09,0.446417,0.989554,0.984674,4.18879e+18,6.47468e+07,4.92385e+53
0.00911911,8.45617e-13,1.53061e-13,2.09313e-09,0.446417,0.954028,0.993549,4.18879e+18,1.5452e+08,2.00704e+53
0.0344635,2.62399e-10,3.43607e-11,3.68715e-08,0.446417,0.690195,0.134199,4.18879e+18,497963,6.08577e+54
0.126086,1.25839e-10,2.39491e-12,2.55339e-08,0.446417,0.10031,0.381541,4.18879e+18,1.03835e+06,1.20596e+54
0.0894909,5.73132e-10,2.56601e-11,5.44925e-08,0.446417,0.23598,0.0124289,4.18879e+18,227984,4.20915e+53
0.00313884,3.42528e-11,6.44752e-12,1.33216e-08,0.446417,0.992128,0.769399,4.18879e+18,3.81472e+06,6.54709e+54
0.00186846,1.58613e-10,2.99924e-11,2.86668e-08,0.446417,0.996652,0.297036,4.18879e+18,823795,1.17578e+55
0.011567,3.44541e-10,6.10062e-11,4.22503e-08,0.446417,0.933264,0.0715802,4.18879e+18,379243,5.76329e+54
0.014873,1.59404e-10,2.72851e-11,2.87382e-08,0.446417,0.902189,0.295227,4.18879e+18,819709,1.06313e+55
0.0979669,1.28163e-11,4.74214e-13,8.14873e-09,0.446417,0.195022,0.906539,4.18879e+18,1.01952e+07,5.67368e+53
0.0317471,4.40786e-12,6.02238e-13,4.77885e-09,0.446417,0.72013,0.966825,4.18879e+18,2.96436e+07,7.68457e+53
0.00756036,1.17074e-11,2.14558e-12,7.78823e-09,0.446417,0.965954,0.914296,4.18879e+18,1.11609e+07,2.58902e+54
0.00625315,9.0278e-12,1.67001e-12,6.83912e-09,0.446417,0.975008,0.93324,4.18879e+18,1.44736e+07,2.05691e+54
0.0032572,1.00764e-10,1.89573e-11,2.28487e-08,0.446417,0.991617,0.462472,4.18879e+18,1.29674e+06,1.15709e+55
0.051269,1.67295e-10,1.63935e-11,2.94409e-08,0.446417,0.516486,0.277877,4.18879e+18,781043,6.01212e+54
0.0497792,6.81448e-10,6.86285e-11,5.94191e-08,0.446417,0.530815,0.00542807,4.18879e+18,191746,4.91647e+53
0.00261726,1.69908e-11,3.20495e-12,9.38245e-09,0.446417,0.994211,0.878065,4.18879e+18,7.69033e+06,3.71408e+54
0.0283031,1.33131e-12,1.91548e-13,2.62633e-09,0.446417,0.758352,0.989862,4.18879e+18,9.81476e+07,2.5024e+53
0.00260708,7.4089e-12,1.39758e-12,6.19564e-09,0.446417,0.994249,0.944876,4.18879e+18,1.76362e+07,1.74283e+54
0.0219694,1.72192e-11,2.70568e-12,9.4453e-09,0.446417,0.828199,0.876524,4.18879e+18,7.58834e+06,3.12999e+54
0.00461385,3.87194e-12,7.23524e-13,4.47893e-09,0.446417,0.984906,0.970802,4.18879e+18,3.37466e+07,9.27016e+53
0.00716141,1.55873e-11,2.86511e-12,8.98659e-09,0.446417,0.968816,0.887546,4.18879e+18,8.38277e+06,3.3561e+54
0.00104389,8.64828e-11,1.63824e-11,2.11677e-08,0.446417,0.998433,0.515887,4.18879e+18,1.51088e+06,1.11541e+55
0.00395099,6.61209e-13,1.2399e-13,1.85088e-09,0.446417,0.988373,0.994952,4.18879e+18,1.97615e+08,1.62815e+53
0.00202408,2.35362e-10,4.4485e-11,3.49203e-08,0.446417,0.996205,0.165088,4.18879e+18,555166,9.69245e+54
0.113887,7.63498e-12,1.94971e-13,6.28946e-09,0.446417,0.134596,0.943219,4.18879e+18,1.7114e+07,2.42709e+53
0.0267133,2.31296e-12,3.40534e-13,3.46173e-09,0.446417,0.776005,0.982453,4.18879e+18,5.64926e+07,4.41546e+53
0.00523714,2.6502e-12,4.93437e-13,3.70552e-09,0.446417,0.981353,0.979922,4.18879e+18,4.93038e+07,6.38156e+53
0.0226112,8.87023e-13,1.38203e-13,2.14376e-09,0.446417,0.821212,0.993234,4.18879e+18,1.47307e+08,1.81165e+53
0.0156013,2.99466e-11,5.08498e-12,1.24561e-08,0.446417,0.894977,0.79517,4.18879e+18,4.36325e+06,5.33645e+54
0.00673204,3.78858e-12,6.98525e-13,4.43045e-09,0.446417,0.971801,0.971421,4.18879e+18,3.44892e+07,8.95557e+53
0.00100069,2.50775e-10,4.75073e-11,3.60455e-08,0.446417,0.998499,0.146721,4.18879e+18,521044,9.19934e+54
0.0011772,1.22852e-10,2.32666e-11,2.5229e-08,0.446417,0.998213,0.390548,4.18879e+18,1.0636e+06,1.19925e+55
0.00452679,1.52649e-11,2.85381e-12,8.89316e-09,0.446417,0.985381,0.88974,4.18879e+18,8.55985e+06,3.35114e+54
0.00321943,7.22886e-12,1.36024e-12,6.1199e-09,0.446417,0.991782,0.946178,4.18879e+18,1.80755e+07,1.6986e+54
0.0258412,9.02419e-12,1.34517e-12,6.83776e-09,0.446417,0.785672,0.933261,4.18879e+18,1.44794e+07,1.65686e+54
0.00133939,3.49235e-12,6.61208e-13,4.25372e-09,0.446417,0.997911,0.973626,4.18879e+18,3.74146e+07,8.49639e+53
0.0457355,3.5858e-10,3.88381e-11,4.31025e-08,0.446417,0.570878,0.0642661,4.18879e+18,364395,3.29415e+54
